Day(14%HIV+Population) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
12384 49.2 40.449999999999996 4.059999999999999 6.39
12408 49.2 40.449999999999996 4.059999999999999 6.39
12432 49.2 40.44 4.059999999999999 6.4
12456 49.2 40.42999999999999 4.059999999999999 6.41
12480 49.18 40.43999999999998 4.069999999999999 6.41
12504 49.190000000000005 40.43999999999998 4.05 6.420000000000001
12528 49.21 40.42999999999999 4.039999999999999 6.420000000000001
12552 49.21 40.42999999999999 4.039999999999999 6.420000000000001
12576 49.2 40.42 4.059999999999999 6.420000000000001
12600 49.21 40.42999999999999 4.0299999999999985 6.43
12624 49.21 40.42999999999999 4.0299999999999985 6.43
12648 49.22 40.40999999999998 4.0299999999999985 6.4399999999999995
12672 49.22 40.40999999999998 4.0299999999999985 6.4399999999999995
12696 49.22 40.39999999999999 4.039999999999999 6.4399999999999995
12720 49.22 40.39999999999999 4.039999999999999 6.4399999999999995
12744 49.220000000000006 40.39 4.039999999999999 6.45
12768 49.21 40.39999999999999 4.0299999999999985 6.460000000000001
12792 49.230000000000004 40.39 4.02 6.460000000000001
12816 49.230000000000004 40.36999999999999 4.039999999999999 6.460000000000001
12840 49.22 40.36999999999999 4.039999999999999 6.470000000000001
12864 49.18 40.400000000000006 4.05 6.470000000000001
12888 49.17000000000001 40.400000000000006 4.05 6.4799999999999995
12912 49.15000000000001 40.39999999999999 4.059999999999999 6.49
12936 49.15000000000001 40.39 4.069999999999999 6.49
12960 49.14000000000001 40.39 4.059999999999999 6.510000000000001
12984 49.14000000000001 40.39 4.059999999999999 6.510000000000001
13008 49.14000000000001 40.39 4.039999999999999 6.529999999999999
13032 49.14000000000001 40.38 4.039999999999999 6.54
13056 49.14000000000001 40.38 4.0299999999999985 6.550000000000001
13080 49.15000000000001 40.36999999999999 4.02 6.5600000000000005
13104 49.14000000000001 40.36 4.03 6.570000000000001
13128 49.14000000000001 40.339999999999996 4.040000000000001 6.58
13152 49.15000000000001 40.32999999999999 4.0299999999999985 6.59
13176 49.15000000000001 40.309999999999995 4.05 6.59
13200 49.17000000000001 40.300000000000004 4.039999999999999 6.59
13224 49.17000000000001 40.29 4.05 6.59
13248 49.160000000000004 40.279999999999994 4.05 6.61
13272 49.059999999999995 40.37 4.059999999999999 6.61
13296 49.050000000000004 40.36000000000001 4.059999999999999 6.63
13320 49.050000000000004 40.339999999999996 4.069999999999999 6.64
13344 49.050000000000004 40.339999999999996 4.069999999999999 6.64
13368 49.050000000000004 40.339999999999996 4.069999999999999 6.64
13392 49.04 40.330000000000005 4.089999999999999 6.64
13416 49.04 40.31000000000001 4.109999999999999 6.64
13440 49.04 40.300000000000004 4.119999999999999 6.64
13464 49.04 40.300000000000004 4.109999999999999 6.65
13488 49.050000000000004 40.300000000000004 4.089999999999999 6.660000000000001
13512 49.059999999999995 40.29 4.079999999999999 6.670000000000001
13536 49.059999999999995 40.28 4.069999999999999 6.69
13560 49.08 40.27 4.039999999999999 6.710000000000001
13584 49.08 40.27 4.03 6.720000000000001
13608 49.08 40.27 4.02 6.7299999999999995
13632 49.08 40.239999999999995 4.05 6.7299999999999995
13656 49.059999999999995 40.26 4.040000000000001 6.74
13680 49.04 40.24000000000001 4.07 6.75
13704 49.04 40.21 4.1000000000000005 6.75
13728 49.050000000000004 40.21 4.090000000000001 6.75
13752 49.01 40.22 4.1000000000000005 6.770000000000001
13776 48.99 40.230000000000004 4.1000000000000005 6.78
13800 49.01 40.22 4.090000000000001 6.78
13824 49.02 40.18000000000001 4.12 6.78
13848 49.01 40.18 4.13 6.78
13872 49.00000000000001 40.190000000000005 4.13 6.78
13896 49.00000000000001 40.190000000000005 4.13 6.78
13920 48.99000000000001 40.2 4.13 6.78
13944 48.97000000000001 40.190000000000005 4.16 6.78
13968 48.97000000000001 40.17000000000001 4.18 6.78
13992 48.99000000000001 40.14 4.18 6.79
14016 49.01000000000001 40.120000000000005 4.18 6.79
14040 48.99000000000001 40.14 4.17 6.800000000000001
14064 49.01 40.129999999999995 4.16 6.800000000000001
14088 49.02 40.10999999999999 4.17 6.800000000000001
14112 49.02 40.099999999999994 4.17 6.8100000000000005
14136 49.02 40.08999999999999 4.18 6.8100000000000005
14160 49.02 40.08999999999999 4.18 6.8100000000000005
14184 49.01 40.08 4.18 6.83
14208 49.01 40.08 4.18 6.83
14232 49.01 40.06999999999999 4.19 6.83
14256 49.00000000000001 40.06 4.199999999999999 6.84
14280 49.00000000000001 40.06 4.199999999999999 6.84
14304 49.01 40.06 4.19 6.84
14328 49.00000000000001 40.05 4.199999999999999 6.8500000000000005
14352 49.00000000000001 40.040000000000006 4.21 6.8500000000000005
14376 49.00000000000001 40.040000000000006 4.19 6.870000000000001
14400 49.00000000000001 40.02 4.199999999999999 6.88
14424 48.99000000000001 40.03 4.19 6.890000000000001
14448 48.99000000000001 40.03 4.19 6.890000000000001
14472 49.00000000000001 40.03 4.17 6.9
14496 49.01 40.0 4.18 6.910000000000001
14520 49.01 39.989999999999995 4.17 6.93
14544 49.02000000000001 39.959999999999994 4.19 6.93
14568 49.03000000000001 39.93 4.199999999999999 6.94
14592 49.05 39.93 4.17 6.950000000000001
14616 49.06 39.910000000000004 4.18 6.950000000000001
14640 49.06 39.910000000000004 4.17 6.960000000000001
14664 49.05000000000001 39.900000000000006 4.19 6.960000000000001
14688 49.06 39.89000000000001 4.19 6.960000000000001
14712 49.06 39.88 4.199999999999999 6.960000000000001
14736 49.05000000000001 39.89000000000001 4.199999999999999 6.960000000000001
14760 49.07000000000002 39.86000000000001 4.21 6.960000000000001
14784 49.050000000000004 39.89 4.199999999999999 6.960000000000001
14808 49.050000000000004 39.879999999999995 4.19 6.98
14832 49.06 39.86 4.199999999999999 6.98
14856 49.06 39.85000000000001 4.19 6.999999999999999
14880 49.08 39.84 4.18 6.999999999999999
14904 49.08 39.84 4.17 7.01
14928 49.050000000000004 39.84 4.19 7.02
14952 49.040000000000006 39.83 4.19 7.039999999999999
14976 49.03000000000001 39.83 4.19 7.049999999999999
15000 49.040000000000006 39.83 4.18 7.049999999999999
15024 49.050000000000004 39.83 4.17 7.049999999999999
15048 49.050000000000004 39.81 4.18 7.060000000000001
15072 49.06 39.790000000000006 4.19 7.060000000000001
15096 49.04 39.800000000000004 4.199999999999999 7.060000000000001
15120 48.99999999999999 39.83 4.199999999999999 7.07
15144 49.01 39.83 4.19 7.07
15168 49.02 39.81 4.199999999999999 7.07
15192 49.04 39.78 4.21 7.07
15216 49.029999999999994 39.78 4.22 7.07
15240 49.050000000000004 39.76 4.19 7.1000000000000005
15264 49.050000000000004 39.76 4.18 7.109999999999999
15288 49.050000000000004 39.76 4.16 7.13
15312 49.05 39.76 4.16 7.13
15336 49.04 39.77 4.16 7.13
15360 49.050000000000004 39.75000000000001 4.17 7.13
15384 49.04 39.75000000000001 4.1499999999999995 7.16
15408 49.059999999999995 39.73 4.12 7.1899999999999995
15432 49.059999999999995 39.720000000000006 4.12 7.200000000000001
15456 49.07 39.71 4.12 7.200000000000001
15480 49.07 39.70000000000001 4.12 7.21
15504 49.07 39.669999999999995 4.14 7.2200000000000015
15528 49.08 39.669999999999995 4.109999999999999 7.239999999999999
15552 49.08 39.669999999999995 4.109999999999999 7.239999999999999
15576 49.09 39.660000000000004 4.109999999999999 7.239999999999999
15600 49.1 39.660000000000004 4.1 7.239999999999999
15624 49.11000000000001 39.65 4.079999999999999 7.26
15648 49.1 39.65 4.06 7.289999999999999
15672 49.11 39.65 4.029999999999999 7.310000000000001
15696 49.12 39.629999999999995 4.04 7.310000000000001
15720 49.13 39.62 4.01 7.340000000000001
15744 49.13999999999999 39.599999999999994 4.02 7.340000000000001
15768 49.15999999999999 39.589999999999996 3.9999999999999996 7.35
15792 49.13999999999999 39.59 4.02 7.35
15816 49.120000000000005 39.6 4.029999999999999 7.35
15840 49.129999999999995 39.59 4.02 7.360000000000001
15864 49.129999999999995 39.580000000000005 4.029999999999999 7.360000000000001
15888 49.129999999999995 39.550000000000004 4.06 7.360000000000001
15912 49.13999999999999 39.55 4.04 7.37
15936 49.15 39.53 4.029999999999999 7.39
15960 49.13999999999999 39.52 4.029999999999999 7.410000000000001
15984 49.169999999999995 39.53 3.9799999999999995 7.42
16008 49.18 39.519999999999996 3.9799999999999995 7.42
16032 49.18 39.519999999999996 3.9799999999999995 7.42
16056 49.190000000000005 39.519999999999996 3.9499999999999993 7.4399999999999995
16080 49.190000000000005 39.519999999999996 3.9499999999999993 7.4399999999999995
16104 49.19 39.53 3.94 7.4399999999999995
16128 49.19 39.53 3.94 7.4399999999999995
16152 49.19 39.519999999999996 3.9499999999999993 7.4399999999999995
16176 49.19 39.519999999999996 3.9499999999999993 7.4399999999999995
16200 49.18 39.519999999999996 3.9599999999999995 7.4399999999999995
16224 49.190000000000005 39.519999999999996 3.9499999999999993 7.4399999999999995
16248 49.2 39.49999999999999 3.9499999999999993 7.450000000000001
16272 49.21 39.5 3.94 7.450000000000001
16296 49.21 39.480000000000004 3.9599999999999995 7.450000000000001
16320 49.17999999999999 39.510000000000005 3.9499999999999993 7.46
16344 49.17999999999999 39.5 3.9599999999999995 7.46
16368 49.169999999999995 39.519999999999996 3.9499999999999993 7.46
16392 49.169999999999995 39.510000000000005 3.9599999999999995 7.46
16416 49.15999999999999 39.489999999999995 3.9799999999999995 7.4700000000000015
16440 49.07 39.580000000000005 3.9599999999999995 7.490000000000001
16464 49.05 39.6 3.9599999999999995 7.490000000000001
16488 49.059999999999995 39.6 3.9499999999999993 7.490000000000001
16512 49.059999999999995 39.6 3.9499999999999993 7.490000000000001
16536 49.059999999999995 39.59 3.9599999999999995 7.490000000000001
16560 49.07 39.57000000000001 3.9699999999999998 7.490000000000001
16584 49.08 39.57000000000001 3.9599999999999995 7.490000000000001
16608 49.08 39.58 3.9499999999999993 7.490000000000001
16632 49.09 39.57000000000001 3.94 7.500000000000001
16656 49.1 39.56 3.92 7.520000000000001
16680 49.1 39.56 3.92 7.520000000000001
16704 49.1 39.56 3.9099999999999997 7.53
16728 49.09 39.56 3.92 7.53
16752 49.059999999999995 39.580000000000005 3.92 7.539999999999999
16776 49.059999999999995 39.57 3.92 7.550000000000001
16800 49.059999999999995 39.57 3.92 7.550000000000001
16824 49.04 39.580000000000005 3.92 7.5600000000000005
16848 49.07 39.57000000000001 3.8899999999999997 7.57
16872 49.07 39.550000000000004 3.9099999999999997 7.57
16896 49.07 39.529999999999994 3.9299999999999993 7.57
16920 49.08 39.529999999999994 3.9099999999999997 7.580000000000001
16944 49.08 39.510000000000005 3.9299999999999993 7.580000000000001
16968 49.08 39.489999999999995 3.9499999999999993 7.580000000000001
16992 49.09 39.489999999999995 3.94 7.580000000000001
17016 49.09 39.489999999999995 3.9299999999999993 7.59
17040 49.09 39.480000000000004 3.94 7.59
17064 49.09 39.480000000000004 3.92 7.610000000000001
17088 49.09 39.46 3.9299999999999993 7.62
17112 49.09 39.449999999999996 3.94 7.62
17136 49.07 39.410000000000004 3.9899999999999998 7.630000000000001
17160 49.04 39.43 3.9999999999999996 7.630000000000001
17184 49.059999999999995 39.43 3.9799999999999995 7.630000000000001
17208 49.04 39.43 3.9899999999999998 7.64
17232 49.05 39.43 3.9599999999999995 7.66
17256 49.05 39.42 3.9699999999999998 7.66
17280 49.05 39.42 3.9699999999999998 7.66
17304 49.04 39.43 3.9599999999999995 7.670000000000001
17328 49.059999999999995 39.42 3.9299999999999993 7.6899999999999995
17352 49.07 39.43 3.9099999999999997 7.6899999999999995
17376 49.07 39.41 3.9299999999999993 7.6899999999999995
17400 49.04 39.43 3.9099999999999997 7.720000000000001
17424 49.04 39.42 3.92 7.720000000000001
17448 49.04 39.42 3.8999999999999995 7.739999999999999
17472 49.05000000000001 39.4 3.8999999999999995 7.75
17496 49.04 39.39 3.9099999999999997 7.76
17520 49.04 39.379999999999995 3.9099999999999997 7.7700000000000005
17544 49.03000000000001 39.39 3.9099999999999997 7.7700000000000005
17568 49.03000000000001 39.39 3.8899999999999997 7.79
17592 49.02000000000001 39.4 3.8799999999999994 7.8
17616 49.02000000000001 39.4 3.8799999999999994 7.8
17640 49.02000000000001 39.4 3.8799999999999994 7.8
17664 49.02000000000001 39.4 3.8699999999999997 7.8100000000000005
17688 49.03000000000001 39.4 3.8599999999999994 7.8100000000000005
