Day(100.0%OfPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
13176 49.779999999999994 38.5 3.7800000000000002 8.219999999999999
13200 49.800000000000004 38.5 3.7600000000000002 8.219999999999999
13224 49.800000000000004 38.5 3.7600000000000002 8.219999999999999
13248 49.75999999999999 38.49999999999999 3.8 8.219999999999999
13272 49.72 38.48 3.8600000000000003 8.219999999999999
13296 49.72 38.48 3.8600000000000003 8.219999999999999
13320 49.68 38.5 3.88 8.219999999999999
13344 49.68 38.480000000000004 3.9 8.219999999999999
13368 49.68 38.480000000000004 3.9 8.219999999999999
13392 49.64000000000001 38.52 3.9 8.219999999999999
13416 49.66 38.5 3.9 8.219999999999999
13440 49.7 38.46 3.9 8.219999999999999
13464 49.7 38.46 3.9 8.219999999999999
13488 49.60000000000001 38.519999999999996 3.9400000000000004 8.219999999999999
13512 49.62 38.5 3.92 8.239999999999998
13536 49.62 38.480000000000004 3.9400000000000004 8.239999999999998
13560 49.62 38.480000000000004 3.9400000000000004 8.239999999999998
13584 49.60000000000001 38.5 3.92 8.259999999999998
13608 49.60000000000001 38.48 3.9400000000000004 8.259999999999998
13632 49.519999999999996 38.54 3.9600000000000004 8.259999999999998
13656 49.500000000000014 38.56 3.9400000000000004 8.279999999999998
13680 49.500000000000014 38.56 3.92 8.299999999999999
13704 49.500000000000014 38.54 3.92 8.319999999999999
13728 49.440000000000005 38.6 3.92 8.319999999999999
13752 49.440000000000005 38.6 3.88 8.359999999999998
13776 49.440000000000005 38.6 3.88 8.359999999999998
13800 49.46 38.6 3.8600000000000003 8.359999999999998
13824 49.46 38.580000000000005 3.88 8.359999999999998
13848 49.46 38.580000000000005 3.88 8.359999999999998
13872 49.49999999999999 38.580000000000005 3.8400000000000003 8.359999999999998
13896 49.49999999999999 38.580000000000005 3.8400000000000003 8.359999999999998
13920 49.46 38.56 3.8799999999999994 8.379999999999999
13944 49.46 38.56 3.8799999999999994 8.379999999999999
13968 49.46 38.52 3.92 8.379999999999999
13992 49.46 38.48 3.94 8.399999999999999
14016 49.48 38.48 3.92 8.399999999999999
14040 49.5 38.46 3.8999999999999995 8.419999999999998
14064 49.519999999999996 38.440000000000005 3.8999999999999995 8.419999999999998
14088 49.519999999999996 38.4 3.94 8.419999999999998
14112 49.519999999999996 38.36 3.9799999999999995 8.419999999999998
14136 49.49999999999999 38.38 3.9799999999999995 8.419999999999998
14160 49.519999999999996 38.38 3.9599999999999995 8.419999999999998
14184 49.519999999999996 38.38 3.9599999999999995 8.419999999999998
14208 49.519999999999996 38.38 3.9599999999999995 8.419999999999998
14232 49.519999999999996 38.36 3.9799999999999995 8.419999999999998
14256 49.519999999999996 38.36 3.9799999999999995 8.419999999999998
14280 49.519999999999996 38.34 3.9999999999999996 8.419999999999998
14304 49.519999999999996 38.32 4.02 8.419999999999998
14328 49.519999999999996 38.3 4.04 8.419999999999998
14352 49.519999999999996 38.3 4.04 8.419999999999998
14376 49.53999999999999 38.3 4.02 8.419999999999998
14400 49.53999999999999 38.26 4.02 8.459999999999997
14424 49.51999999999999 38.279999999999994 4.02 8.459999999999997
14448 49.46 38.3 4.02 8.5
14472 49.46 38.3 4.02 8.5
14496 49.46 38.279999999999994 4.039999999999999 8.5
14520 49.46 38.279999999999994 4.039999999999999 8.5
14544 49.46 38.279999999999994 4.039999999999999 8.5
14568 49.46 38.279999999999994 4.039999999999999 8.5
14592 49.48 38.26 4.039999999999999 8.5
14616 49.48 38.24 4.059999999999999 8.5
14640 49.48 38.24 4.059999999999999 8.5
14664 49.48 38.24 4.059999999999999 8.5
14688 49.46 38.24 4.059999999999999 8.519999999999998
14712 49.46 38.22 4.079999999999999 8.519999999999998
14736 49.48 38.2 4.079999999999999 8.519999999999998
14760 49.46 38.22 4.079999999999999 8.519999999999998
14784 49.44 38.24 4.079999999999999 8.519999999999998
14808 49.44 38.18 4.139999999999999 8.519999999999998
14832 49.44 38.160000000000004 4.139999999999999 8.54
14856 49.42 38.18 4.12 8.559999999999999
14880 49.42 38.160000000000004 4.14 8.559999999999999
14904 49.419999999999995 38.12 4.16 8.579999999999998
14928 49.419999999999995 38.099999999999994 4.18 8.579999999999998
14952 49.419999999999995 38.099999999999994 4.18 8.579999999999998
14976 49.39999999999999 38.11999999999999 4.18 8.579999999999998
15000 49.36 38.13999999999999 4.18 8.6
15024 49.34 38.11999999999999 4.199999999999999 8.62
15048 49.379999999999995 38.11999999999999 4.1 8.68
15072 49.379999999999995 38.11999999999999 4.1 8.68
15096 49.379999999999995 38.11999999999999 4.079999999999999 8.7
15120 49.34 38.12 4.12 8.7
15144 49.34 38.1 4.14 8.7
15168 49.34 38.080000000000005 4.16 8.7
15192 49.34 38.04 4.18 8.719999999999999
15216 49.34 38.04 4.18 8.719999999999999
15240 49.36 38.02 4.16 8.739999999999998
15264 49.32 38.04 4.16 8.759999999999998
15288 49.32 38.04 4.16 8.759999999999998
15312 49.32 38.04 4.16 8.759999999999998
15336 49.300000000000004 38.04 4.16 8.78
15360 49.300000000000004 38.04 4.14 8.799999999999999
15384 49.28 38.04 4.12 8.839999999999998
15408 49.22 38.080000000000005 4.1 8.879999999999997
15432 49.2 38.10000000000001 4.079999999999999 8.899999999999999
15456 49.2 38.10000000000001 4.06 8.919999999999998
15480 49.2 38.10000000000001 4.06 8.919999999999998
15504 49.18 38.10000000000001 4.06 8.939999999999998
15528 49.18 38.10000000000001 4.06 8.939999999999998
15552 49.18 38.10000000000001 4.06 8.939999999999998
15576 49.18 38.080000000000005 4.079999999999999 8.939999999999998
15600 49.18 38.019999999999996 4.1 8.979999999999997
15624 49.12 38.080000000000005 4.1 8.979999999999997
15648 49.13999999999999 38.080000000000005 4.079999999999999 8.979999999999997
15672 49.13999999999999 38.080000000000005 4.079999999999999 8.979999999999997
15696 49.13999999999999 38.06 4.1 8.979999999999997
15720 49.13999999999999 38.02 4.1 9.019999999999998
15744 49.12 38.019999999999996 4.079999999999999 9.059999999999999
15768 49.12 38.019999999999996 4.079999999999999 9.059999999999999
15792 49.12 38.019999999999996 4.04 9.099999999999998
15816 49.12 38.019999999999996 4.02 9.119999999999997
15840 49.14000000000001 38.019999999999996 3.9999999999999996 9.119999999999997
15864 49.160000000000004 38.019999999999996 3.9799999999999995 9.119999999999997
15888 49.14000000000001 38.019999999999996 3.9999999999999996 9.119999999999997
15912 49.160000000000004 38.019999999999996 3.9799999999999995 9.119999999999997
15936 49.160000000000004 38.019999999999996 3.92 9.179999999999998
15960 49.160000000000004 38.019999999999996 3.8999999999999995 9.2
15984 49.160000000000004 38.019999999999996 3.8999999999999995 9.2
16008 49.160000000000004 38.0 3.92 9.2
16032 49.160000000000004 38.0 3.92 9.2
16056 49.160000000000004 38.0 3.92 9.2
16080 49.160000000000004 37.980000000000004 3.94 9.2
16104 49.18 37.96000000000001 3.94 9.2
16128 49.08 38.06 3.92 9.219999999999997
16152 49.08 38.06 3.8999999999999995 9.239999999999998
16176 49.08 38.06 3.8999999999999995 9.239999999999998
16200 49.08 38.04 3.92 9.239999999999998
16224 49.08 38.019999999999996 3.94 9.239999999999998
16248 49.08 38.019999999999996 3.92 9.259999999999998
16272 49.1 38.0 3.92 9.259999999999998
16296 49.06 38.04 3.92 9.259999999999998
16320 49.06 38.019999999999996 3.94 9.259999999999998
16344 49.06 38.019999999999996 3.94 9.259999999999998
16368 49.06 38.019999999999996 3.94 9.259999999999998
16392 49.06 38.019999999999996 3.92 9.279999999999998
16416 49.04 38.0 3.94 9.299999999999999
16440 49.00000000000001 38.019999999999996 3.9599999999999995 9.299999999999999
16464 49.00000000000001 38.019999999999996 3.9599999999999995 9.299999999999999
16488 49.00000000000001 38.0 3.9799999999999995 9.299999999999999
16512 49.00000000000001 38.0 3.9799999999999995 9.299999999999999
16536 49.01999999999999 37.980000000000004 3.9599999999999995 9.319999999999999
16560 49.01999999999999 37.96000000000001 3.9799999999999995 9.319999999999999
16584 49.01999999999999 37.96000000000001 3.9799999999999995 9.319999999999999
16608 49.01999999999999 37.96000000000001 3.9799999999999995 9.319999999999999
16632 49.00000000000001 37.96000000000001 3.9599999999999995 9.36
16656 49.00000000000001 37.92000000000001 3.9999999999999996 9.36
16680 48.94 37.980000000000004 3.9999999999999996 9.36
16704 48.94 37.980000000000004 3.9999999999999996 9.36
16728 48.94 37.940000000000005 4.02 9.379999999999997
16752 48.94 37.940000000000005 3.9999999999999996 9.399999999999999
16776 48.900000000000006 37.96000000000001 3.9999999999999996 9.419999999999998
16800 48.919999999999995 37.96000000000001 3.9799999999999995 9.419999999999998
16824 48.919999999999995 37.96000000000001 3.9799999999999995 9.419999999999998
16848 48.919999999999995 37.96000000000001 3.9799999999999995 9.419999999999998
16872 48.919999999999995 37.96000000000001 3.9799999999999995 9.419999999999998
16896 48.919999999999995 37.92 4.02 9.419999999999998
16920 48.919999999999995 37.92 4.02 9.419999999999998
16944 48.919999999999995 37.92 4.02 9.419999999999998
16968 48.88 37.96000000000001 4.02 9.419999999999998
16992 48.86000000000001 37.940000000000005 4.04 9.439999999999998
17016 48.86000000000001 37.940000000000005 4.02 9.459999999999999
17040 48.86000000000001 37.86 4.1 9.459999999999999
17064 48.86000000000001 37.86 4.1 9.459999999999999
17088 48.78 37.9 4.14 9.459999999999999
17112 48.78 37.9 4.14 9.459999999999999
17136 48.74000000000001 37.92 4.14 9.479999999999999
17160 48.760000000000005 37.92 4.12 9.479999999999999
17184 48.74000000000001 37.940000000000005 4.12 9.479999999999999
17208 48.74000000000001 37.940000000000005 4.12 9.479999999999999
17232 48.760000000000005 37.940000000000005 4.079999999999999 9.499999999999998
17256 48.75999999999999 37.92 4.1 9.499999999999998
17280 48.80000000000001 37.92 4.04 9.519999999999998
17304 48.80000000000001 37.9 4.04 9.54
17328 48.80000000000001 37.86000000000001 4.079999999999999 9.54
17352 48.80000000000001 37.84 4.1 9.54
17376 48.78 37.86 4.079999999999999 9.559999999999999
17400 48.78 37.86 4.079999999999999 9.559999999999999
17424 48.74000000000001 37.9 4.079999999999999 9.559999999999999
17448 48.760000000000005 37.88 4.079999999999999 9.559999999999999
17472 48.760000000000005 37.88 4.079999999999999 9.559999999999999
17496 48.760000000000005 37.86 4.1 9.559999999999999
17520 48.760000000000005 37.86 4.079999999999999 9.579999999999998
17544 48.760000000000005 37.86 4.079999999999999 9.579999999999998
17568 48.760000000000005 37.839999999999996 4.1 9.579999999999998
17592 48.739999999999995 37.839999999999996 4.1 9.6
17616 48.739999999999995 37.839999999999996 4.1 9.6
17640 48.760000000000005 37.839999999999996 4.079999999999999 9.6
17664 48.760000000000005 37.839999999999996 4.079999999999999 9.6
17688 48.760000000000005 37.839999999999996 4.079999999999999 9.6
17712 48.760000000000005 37.839999999999996 4.04 9.639999999999999
17736 48.780000000000015 37.839999999999996 4.02 9.639999999999999
17760 48.780000000000015 37.839999999999996 4.0 9.659999999999998
17784 48.780000000000015 37.839999999999996 4.0 9.659999999999998
17808 48.760000000000005 37.839999999999996 4.0 9.679999999999998
17832 48.760000000000005 37.839999999999996 3.9800000000000004 9.7
17856 48.780000000000015 37.839999999999996 3.9600000000000004 9.7
17880 48.8 37.839999999999996 3.9400000000000004 9.7
17904 48.8 37.839999999999996 3.9400000000000004 9.7
17928 48.8 37.839999999999996 3.9400000000000004 9.7
17952 48.8 37.839999999999996 3.9400000000000004 9.7
17976 48.8 37.839999999999996 3.9 9.739999999999997
18000 48.78 37.839999999999996 3.9 9.759999999999998
18024 48.78 37.839999999999996 3.9 9.759999999999998
18048 48.78 37.839999999999996 3.88 9.779999999999998
18072 48.78 37.839999999999996 3.88 9.779999999999998
18096 48.78 37.82 3.9 9.779999999999998
18120 48.82000000000001 37.82 3.8600000000000003 9.779999999999998
18144 48.82000000000001 37.82 3.82 9.819999999999999
18168 48.82000000000001 37.82 3.82 9.819999999999999
18192 48.839999999999996 37.82 3.8000000000000007 9.819999999999999
18216 48.839999999999996 37.82 3.7800000000000007 9.839999999999998
18240 48.839999999999996 37.82 3.7800000000000007 9.839999999999998
18264 48.839999999999996 37.82 3.7800000000000007 9.839999999999998
18288 48.86000000000001 37.82 3.7600000000000007 9.839999999999998
18312 48.86000000000001 37.82 3.74 9.859999999999998
18336 48.9 37.82 3.7000000000000006 9.859999999999998
18360 48.9 37.82 3.7000000000000006 9.859999999999998
18384 48.9 37.82 3.6600000000000006 9.899999999999999
18408 48.92 37.82 3.64 9.899999999999999
18432 48.94 37.82 3.6000000000000005 9.919999999999998
18456 48.94 37.82 3.6000000000000005 9.919999999999998
18480 48.94 37.82 3.6000000000000005 9.919999999999998
18504 48.94 37.82 3.6000000000000005 9.919999999999998
18528 48.94 37.82 3.5800000000000005 9.939999999999998
18552 48.94 37.82 3.5800000000000005 9.939999999999998
18576 48.94 37.82 3.5800000000000005 9.939999999999998
18600 48.94 37.82 3.5800000000000005 9.939999999999998
18624 48.94 37.82 3.5800000000000005 9.939999999999998
18648 48.94 37.82 3.5800000000000005 9.939999999999998
18672 48.94 37.82 3.5800000000000005 9.939999999999998
18696 48.96 37.82 3.5600000000000005 9.939999999999998
18720 48.96 37.82 3.5600000000000005 9.939999999999998
18744 49.02 37.82 3.4800000000000004 9.959999999999997
18768 49.02 37.82 3.4800000000000004 9.959999999999997
18792 49.02 37.82 3.4800000000000004 9.959999999999997
18816 49.02 37.82 3.4800000000000004 9.959999999999997
18840 49.02 37.82 3.4600000000000004 9.979999999999997
18864 49.02 37.82 3.44 9.999999999999998
18888 49.02 37.82 3.42 10.019999999999998
18912 49.02 37.82 3.42 10.019999999999998
18936 49.040000000000006 37.82 3.4000000000000004 10.019999999999998
18960 49.06 37.82 3.3800000000000003 10.019999999999998
18984 49.04 37.839999999999996 3.3800000000000003 10.019999999999998
19008 49.04 37.839999999999996 3.3800000000000003 10.019999999999998
19032 49.04 37.839999999999996 3.3600000000000003 10.039999999999997
19056 49.04 37.839999999999996 3.3600000000000003 10.039999999999997
19080 49.04 37.839999999999996 3.3600000000000003 10.039999999999997
19104 49.04 37.839999999999996 3.3600000000000003 10.039999999999997
19128 49.04 37.839999999999996 3.3600000000000003 10.039999999999997
19152 49.04 37.839999999999996 3.3600000000000003 10.039999999999997
19176 49.06 37.839999999999996 3.34 10.039999999999997
19200 49.06 37.839999999999996 3.34 10.039999999999997
19224 49.06 37.82 3.3600000000000003 10.039999999999997
19248 49.08 37.82 3.32 10.059999999999999
19272 49.08 37.82 3.32 10.059999999999999
19296 49.08 37.82 3.32 10.059999999999999
19320 49.08 37.82 3.3000000000000003 10.079999999999997
19344 49.1 37.82 3.2800000000000002 10.079999999999997
19368 49.1 37.82 3.2800000000000002 10.079999999999997
19392 49.1 37.82 3.2600000000000002 10.099999999999998
19416 49.1 37.82 3.2600000000000002 10.099999999999998
19440 49.1 37.82 3.2399999999999998 10.12
19464 49.1 37.82 3.2399999999999998 10.12
19488 49.1 37.82 3.2399999999999998 10.12
19512 49.11999999999999 37.82 3.2199999999999998 10.12
19536 49.13999999999999 37.82 3.18 10.139999999999997
19560 49.13999999999999 37.82 3.18 10.139999999999997
19584 49.180000000000014 37.82 3.1399999999999997 10.139999999999997
19608 49.180000000000014 37.82 3.1399999999999997 10.139999999999997
19632 49.180000000000014 37.82 3.1399999999999997 10.139999999999997
19656 49.160000000000004 37.82 3.1399999999999997 10.159999999999998
19680 49.160000000000004 37.82 3.1199999999999997 10.179999999999998
19704 49.13999999999999 37.82 3.1 10.219999999999999
19728 49.13999999999999 37.82 3.1 10.219999999999999
19752 49.13999999999999 37.82 3.1 10.219999999999999
19776 49.13999999999999 37.82 3.1 10.219999999999999
19800 49.11999999999999 37.82 3.1 10.239999999999998
19824 49.13999999999999 37.82 3.06 10.259999999999998
19848 49.13999999999999 37.82 3.06 10.259999999999998
19872 49.13999999999999 37.82 3.06 10.259999999999998
19896 49.13999999999999 37.82 3.06 10.259999999999998
19920 49.160000000000004 37.82 3.04 10.259999999999998
19944 49.160000000000004 37.82 3.04 10.259999999999998
19968 49.160000000000004 37.82 3.0199999999999996 10.279999999999998
19992 49.160000000000004 37.82 3.0199999999999996 10.279999999999998
20016 49.160000000000004 37.82 3.0199999999999996 10.279999999999998
20040 49.160000000000004 37.82 3.0199999999999996 10.279999999999998
20064 49.160000000000004 37.82 3.0 10.299999999999997
20088 49.160000000000004 37.82 3.0 10.299999999999997
20112 49.13999999999999 37.82 3.0 10.319999999999999
20136 49.13999999999999 37.82 2.98 10.339999999999998
20160 49.160000000000004 37.82 2.96 10.339999999999998
20184 49.160000000000004 37.82 2.96 10.339999999999998
20208 49.160000000000004 37.82 2.94 10.359999999999998
20232 49.160000000000004 37.82 2.94 10.359999999999998
20256 49.160000000000004 37.82 2.94 10.359999999999998
20280 49.17999999999999 37.82 2.9199999999999995 10.359999999999998
20304 49.17999999999999 37.82 2.9199999999999995 10.359999999999998
20328 49.17999999999999 37.82 2.9199999999999995 10.359999999999998
20352 49.2 37.82 2.88 10.379999999999997
20376 49.2 37.82 2.88 10.379999999999997
20400 49.2 37.82 2.86 10.399999999999999
20424 49.2 37.82 2.86 10.399999999999999
20448 49.20000000000001 37.82 2.8199999999999994 10.439999999999998
20472 49.2 37.82 2.8 10.459999999999999
20496 49.2 37.82 2.8 10.459999999999999
20520 49.2 37.82 2.8 10.459999999999999
20544 49.22 37.82 2.78 10.459999999999999
20568 49.22 37.82 2.78 10.459999999999999
20592 49.22 37.82 2.76 10.479999999999997
20616 49.24000000000001 37.82 2.7399999999999998 10.479999999999997
20640 49.24000000000001 37.82 2.7199999999999993 10.499999999999998
20664 49.220000000000006 37.82 2.7199999999999993 10.52
20688 49.220000000000006 37.82 2.7199999999999993 10.52
20712 49.220000000000006 37.82 2.7199999999999993 10.52
20736 49.220000000000006 37.82 2.7199999999999993 10.52
20760 49.260000000000005 37.82 2.6599999999999997 10.539999999999997
20784 49.260000000000005 37.82 2.6599999999999997 10.539999999999997
20808 49.260000000000005 37.82 2.6599999999999997 10.539999999999997
20832 49.260000000000005 37.82 2.6599999999999997 10.539999999999997
20856 49.260000000000005 37.82 2.6599999999999997 10.539999999999997
20880 49.260000000000005 37.82 2.6399999999999997 10.559999999999999
20904 49.239999999999995 37.82 2.6399999999999997 10.579999999999998
20928 49.239999999999995 37.82 2.6399999999999997 10.579999999999998
20952 49.239999999999995 37.82 2.6 10.62
20976 49.239999999999995 37.82 2.58 10.639999999999999
21000 49.239999999999995 37.82 2.58 10.639999999999999
21024 49.239999999999995 37.82 2.58 10.639999999999999
21048 49.260000000000005 37.82 2.56 10.639999999999999
21072 49.260000000000005 37.82 2.56 10.639999999999999
21096 49.28 37.82 2.54 10.639999999999999
21120 49.28 37.82 2.54 10.639999999999999
21144 49.28 37.82 2.54 10.639999999999999
21168 49.28 37.82 2.54 10.639999999999999
21192 49.28 37.82 2.54 10.639999999999999
21216 49.28 37.82 2.54 10.639999999999999
21240 49.28 37.82 2.54 10.639999999999999
21264 49.25999999999999 37.82 2.54 10.659999999999998
21288 49.25999999999999 37.82 2.52 10.679999999999998
21312 49.25999999999999 37.82 2.4599999999999995 10.739999999999998
21336 49.28 37.82 2.44 10.739999999999998
21360 49.29999999999999 37.82 2.4 10.759999999999998
21384 49.29999999999999 37.82 2.4 10.759999999999998
21408 49.29999999999999 37.82 2.4 10.759999999999998
21432 49.29999999999999 37.82 2.4 10.759999999999998
21456 49.29999999999999 37.82 2.4 10.759999999999998
21480 49.29999999999999 37.82 2.3799999999999994 10.779999999999998
21504 49.29999999999999 37.82 2.3599999999999994 10.799999999999999
21528 49.29999999999999 37.82 2.3599999999999994 10.799999999999999
21552 49.29999999999999 37.82 2.3599999999999994 10.799999999999999
21576 49.29999999999999 37.82 2.3599999999999994 10.799999999999999
21600 49.29999999999999 37.82 2.3599999999999994 10.799999999999999
21624 49.28 37.82 2.3599999999999994 10.819999999999999
21648 49.3 37.82 2.34 10.819999999999999
21672 49.260000000000005 37.82 2.34 10.86
21696 49.260000000000005 37.82 2.34 10.86
21720 49.27999999999999 37.82 2.3 10.879999999999997
21744 49.27999999999999 37.82 2.3 10.879999999999997
21768 49.27999999999999 37.82 2.3 10.879999999999997
21792 49.27999999999999 37.82 2.3 10.879999999999997
21816 49.27999999999999 37.82 2.3 10.879999999999997
21840 49.27999999999999 37.82 2.3 10.879999999999997
21864 49.3 37.82 2.28 10.879999999999997
21888 49.339999999999996 37.82 2.24 10.879999999999997
21912 49.339999999999996 37.82 2.24 10.879999999999997
21936 49.339999999999996 37.82 2.24 10.879999999999997
21960 49.339999999999996 37.82 2.24 10.879999999999997
21984 49.379999999999995 37.82 2.18 10.899999999999999
22008 49.379999999999995 37.82 2.18 10.899999999999999
22032 49.379999999999995 37.82 2.16 10.92
22056 49.379999999999995 37.82 2.14 10.939999999999998
22080 49.379999999999995 37.82 2.14 10.939999999999998
22104 49.39999999999999 37.8 2.1399999999999997 10.939999999999998
22128 49.37999999999999 37.8 2.1399999999999997 10.959999999999999
22152 49.36 37.82 2.1399999999999997 10.959999999999999
22176 49.36 37.82 2.1399999999999997 10.959999999999999
22200 49.36 37.82 2.1199999999999997 10.979999999999999
22224 49.339999999999996 37.82 2.1199999999999997 10.999999999999998
22248 49.36 37.82 2.0999999999999996 10.999999999999998
22272 49.36 37.82 2.0799999999999996 11.02
22296 49.339999999999996 37.82 2.06 11.059999999999999
22320 49.36 37.82 2.04 11.059999999999999
22344 49.36 37.82 2.04 11.059999999999999
22368 49.39999999999999 37.82 1.9800000000000002 11.079999999999998
22392 49.42 37.82 1.96 11.079999999999998
22416 49.42 37.82 1.96 11.079999999999998
22440 49.42 37.82 1.96 11.079999999999998
22464 49.42 37.82 1.94 11.099999999999998
22488 49.42 37.82 1.94 11.099999999999998
22512 49.42 37.82 1.94 11.099999999999998
22536 49.42 37.82 1.94 11.099999999999998
22560 49.44 37.82 1.9200000000000002 11.099999999999998
22584 49.44 37.82 1.9200000000000002 11.099999999999998
22608 49.44 37.82 1.9200000000000002 11.099999999999998
22632 49.44 37.82 1.9200000000000002 11.099999999999998
22656 49.44 37.82 1.9 11.120000000000001
22680 49.44 37.82 1.9 11.120000000000001
22704 49.46 37.82 1.8800000000000001 11.120000000000001
22728 49.46 37.82 1.8599999999999999 11.139999999999999
22752 49.46 37.82 1.8599999999999999 11.139999999999999
22776 49.46 37.82 1.8399999999999999 11.16
22800 49.46 37.82 1.82 11.179999999999998
22824 49.46 37.82 1.82 11.179999999999998
22848 49.480000000000004 37.82 1.7999999999999998 11.179999999999998
22872 49.480000000000004 37.82 1.78 11.200000000000001
22896 49.49999999999999 37.82 1.7599999999999998 11.200000000000001
22920 49.49999999999999 37.82 1.7599999999999998 11.200000000000001
22944 49.500000000000014 37.82 1.7399999999999998 11.219999999999999
22968 49.500000000000014 37.82 1.7399999999999998 11.219999999999999
22992 49.500000000000014 37.82 1.7399999999999998 11.219999999999999
23016 49.500000000000014 37.82 1.7399999999999998 11.219999999999999
23040 49.500000000000014 37.82 1.7399999999999998 11.219999999999999
23064 49.500000000000014 37.82 1.72 11.240000000000002
23088 49.500000000000014 37.82 1.72 11.240000000000002
23112 49.500000000000014 37.8 1.7399999999999998 11.240000000000002
23136 49.500000000000014 37.8 1.7399999999999998 11.240000000000002
23160 49.480000000000004 37.8 1.72 11.280000000000001
23184 49.480000000000004 37.8 1.72 11.280000000000001
23208 49.480000000000004 37.8 1.72 11.280000000000001
23232 49.480000000000004 37.8 1.72 11.280000000000001
23256 49.480000000000004 37.8 1.72 11.280000000000001
23280 49.480000000000004 37.8 1.72 11.280000000000001
23304 49.480000000000004 37.8 1.72 11.280000000000001
23328 49.480000000000004 37.8 1.7000000000000002 11.299999999999999
23352 49.46 37.8 1.6800000000000002 11.339999999999998
23376 49.46 37.8 1.6800000000000002 11.339999999999998
23400 49.46 37.8 1.6800000000000002 11.339999999999998
23424 49.46 37.8 1.6400000000000001 11.379999999999999
23448 49.46 37.8 1.6400000000000001 11.379999999999999
23472 49.46 37.8 1.6400000000000001 11.379999999999999
23496 49.46 37.8 1.6400000000000001 11.379999999999999
23520 49.46 37.8 1.6400000000000001 11.379999999999999
23544 49.46 37.8 1.6400000000000001 11.379999999999999
23568 49.46 37.8 1.6400000000000001 11.379999999999999
23592 49.440000000000005 37.8 1.6400000000000001 11.400000000000002
23616 49.440000000000005 37.8 1.6400000000000001 11.400000000000002
23640 49.42 37.8 1.6400000000000001 11.42
23664 49.39999999999999 37.8 1.6400000000000001 11.44
23688 49.39999999999999 37.8 1.6400000000000001 11.44
23712 49.39999999999999 37.8 1.6400000000000001 11.44
23736 49.379999999999995 37.8 1.6400000000000001 11.46
23760 49.379999999999995 37.8 1.6400000000000001 11.46
23784 49.379999999999995 37.8 1.6400000000000001 11.46
23808 49.379999999999995 37.8 1.6400000000000001 11.46
23832 49.379999999999995 37.8 1.6400000000000001 11.46
23856 49.36 37.8 1.6400000000000001 11.479999999999999
23880 49.36 37.8 1.6199999999999999 11.500000000000002
23904 49.36 37.8 1.6199999999999999 11.500000000000002
23928 49.36 37.8 1.6199999999999999 11.500000000000002
23952 49.36 37.8 1.6199999999999999 11.500000000000002
23976 49.36 37.8 1.6199999999999999 11.500000000000002
24000 49.36 37.8 1.6 11.52
24024 49.36 37.8 1.6 11.52
24048 49.34 37.8 1.6 11.54
24072 49.34 37.8 1.6 11.54
24096 49.34 37.8 1.6 11.54
24120 49.34 37.8 1.5599999999999998 11.579999999999998
24144 49.34 37.8 1.5599999999999998 11.579999999999998
24168 49.34 37.8 1.54 11.600000000000001
24192 49.32 37.8 1.54 11.62
24216 49.32 37.8 1.54 11.62
24240 49.32 37.8 1.52 11.640000000000002
24264 49.32 37.8 1.52 11.640000000000002
24288 49.32 37.8 1.52 11.640000000000002
24312 49.34 37.8 1.5 11.640000000000002
24336 49.34 37.8 1.5 11.640000000000002
24360 49.34 37.8 1.5 11.640000000000002
24384 49.34 37.8 1.5 11.640000000000002
24408 49.34 37.8 1.5 11.640000000000002
24432 49.34 37.8 1.5 11.640000000000002
24456 49.34 37.8 1.5 11.640000000000002
24480 49.32 37.8 1.5 11.66
24504 49.32 37.8 1.5 11.66
24528 49.32 37.8 1.5 11.66
24552 49.32 37.8 1.5 11.66
24576 49.300000000000004 37.8 1.48 11.7
24600 49.300000000000004 37.8 1.4599999999999997 11.72
24624 49.300000000000004 37.8 1.4599999999999997 11.72
24648 49.300000000000004 37.8 1.4599999999999997 11.72
24672 49.300000000000004 37.8 1.4599999999999997 11.72
24696 49.300000000000004 37.8 1.44 11.740000000000002
24720 49.300000000000004 37.8 1.44 11.740000000000002
24744 49.300000000000004 37.8 1.44 11.740000000000002
24768 49.300000000000004 37.8 1.42 11.76
24792 49.300000000000004 37.8 1.42 11.76
24816 49.28 37.8 1.42 11.780000000000001
24840 49.28 37.8 1.42 11.780000000000001
24864 49.28 37.8 1.38 11.820000000000002
24888 49.28 37.8 1.3599999999999997 11.840000000000002
24912 49.28 37.8 1.3599999999999997 11.840000000000002
24936 49.28 37.8 1.3599999999999997 11.840000000000002
24960 49.28 37.8 1.3599999999999997 11.840000000000002
24984 49.28 37.8 1.3399999999999999 11.86
25008 49.28 37.8 1.3199999999999998 11.880000000000003
25032 49.28 37.8 1.3199999999999998 11.880000000000003
25056 49.28 37.8 1.3199999999999998 11.880000000000003
25080 49.28 37.8 1.3199999999999998 11.880000000000003
25104 49.28 37.8 1.3199999999999998 11.880000000000003
25128 49.28 37.8 1.2999999999999998 11.899999999999999
25152 49.28 37.8 1.2999999999999998 11.899999999999999
25176 49.28 37.8 1.2799999999999998 11.920000000000002
25200 49.28 37.8 1.2799999999999998 11.920000000000002
25224 49.28 37.8 1.2599999999999996 11.94
25248 49.28 37.8 1.2599999999999996 11.94
25272 49.28 37.8 1.2599999999999996 11.94
