Day(35.0%TBInfectionONLYPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
4008 26.249999999999996 56.809999999999995 10.89 6.17
4032 26.22 56.8 10.879999999999997 6.219999999999999
4056 26.200000000000003 56.75 10.93 6.239999999999999
4080 26.200000000000003 56.71999999999999 10.959999999999999 6.239999999999999
4104 26.200000000000003 56.699999999999996 10.949999999999998 6.2700000000000005
4128 26.169999999999998 56.71000000000001 10.949999999999998 6.29
4152 26.159999999999993 56.699999999999996 10.93 6.329999999999999
4176 26.150000000000002 56.699999999999996 10.93 6.339999999999998
4200 26.119999999999997 56.699999999999996 10.93 6.369999999999999
4224 26.119999999999997 56.69 10.92 6.389999999999999
4248 26.119999999999997 56.69 10.89 6.419999999999999
4272 26.099999999999994 56.699999999999996 10.85 6.47
4296 26.099999999999994 56.68 10.840000000000002 6.499999999999999
4320 26.070000000000004 56.68 10.840000000000002 6.529999999999999
4344 26.009999999999998 56.71000000000001 10.85 6.549999999999999
4368 26.0 56.699999999999996 10.819999999999999 6.599999999999999
4392 26.0 56.690000000000005 10.81 6.619999999999999
4416 25.990000000000002 56.68 10.82 6.63
4440 25.990000000000002 56.66 10.83 6.639999999999999
4464 25.990000000000002 56.63 10.86 6.639999999999999
4488 25.970000000000006 56.64 10.87 6.639999999999999
4512 25.94 56.66 10.88 6.639999999999999
4536 25.91 56.68000000000001 10.88 6.649999999999999
4560 25.900000000000002 56.67000000000001 10.899999999999999 6.649999999999999
4584 25.879999999999992 56.65 10.91 6.68
4608 25.879999999999992 56.60000000000001 10.959999999999999 6.68
4632 25.879999999999992 56.58999999999998 10.969999999999999 6.68
4656 25.879999999999992 56.58 10.970000000000002 6.689999999999999
4680 25.869999999999994 56.569999999999986 10.969999999999999 6.709999999999999
4704 25.869999999999994 56.53 11.01 6.709999999999999
4728 25.83 56.510000000000005 11.069999999999999 6.709999999999999
4752 25.849999999999994 56.489999999999995 11.059999999999999 6.72
4776 25.86 56.47 11.069999999999999 6.72
4800 25.919999999999998 56.47 10.99 6.739999999999998
4824 25.949999999999996 56.47 10.95 6.749999999999999
4848 25.979999999999997 56.48 10.91 6.749999999999999
