Day(100.0%OfPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
2760 44.6 42.21666666666667 8.766666666666667 4.633333333333333
2784 44.6 42.21666666666667 8.733333333333333 4.666666666666668
2808 44.58333333333333 42.199999999999996 8.700000000000001 4.733333333333333
2832 44.55 42.18333333333333 8.649999999999999 4.833333333333333
2856 44.53333333333334 42.199999999999996 8.649999999999999 4.833333333333333
2880 44.53333333333334 42.199999999999996 8.633333333333333 4.8500000000000005
2904 44.53333333333334 42.18333333333333 8.616666666666665 4.883333333333333
2928 44.51666666666667 42.18333333333333 8.566666666666665 4.95
2952 44.51666666666667 42.18333333333333 8.55 4.966666666666667
2976 44.51666666666667 42.16666666666667 8.5 5.033333333333332
3000 44.5 42.18333333333333 8.483333333333334 5.050000000000001
3024 44.5 42.15 8.516666666666667 5.050000000000001
3048 44.48333333333334 42.16666666666667 8.5 5.066666666666667
3072 44.48333333333334 42.15 8.516666666666667 5.066666666666667
3096 44.48333333333334 42.15 8.483333333333334 5.1000000000000005
3120 44.48333333333334 42.08333333333334 8.433333333333334 5.216666666666666
3144 44.48333333333334 42.06666666666667 8.399999999999999 5.266666666666666
3168 44.48333333333334 42.06666666666667 8.383333333333331 5.283333333333333
3192 44.45 42.08333333333334 8.366666666666665 5.316666666666666
3216 44.433333333333344 42.08333333333334 8.316666666666666 5.383333333333335
3240 44.41666666666667 42.06666666666667 8.316666666666668 5.416666666666668
3264 44.400000000000006 42.03333333333333 8.316666666666668 5.466666666666668
3288 44.400000000000006 42.03333333333333 8.3 5.483333333333333
3312 44.333333333333336 42.08333333333333 8.25 5.550000000000001
3336 44.25000000000001 42.16666666666667 8.149999999999999 5.650000000000001
3360 44.233333333333334 42.18333333333334 8.1 5.700000000000001
3384 44.233333333333334 42.133333333333326 8.1 5.75
3408 44.21666666666667 42.11666666666666 8.1 5.783333333333333
3432 44.21666666666667 42.10000000000001 8.066666666666666 5.833333333333333
3456 44.15 42.16666666666667 8.049999999999999 5.85
3480 44.15 42.15 7.9833333333333325 5.933333333333334
3504 44.13333333333334 42.15 7.966666666666667 5.966666666666666
3528 44.13333333333334 42.15 7.916666666666666 6.016666666666666
3552 44.13333333333334 42.15 7.866666666666666 6.066666666666666
3576 44.13333333333334 42.11666666666667 7.833333333333334 6.133333333333335
3600 44.13333333333334 42.10000000000001 7.816666666666666 6.166666666666667
3624 44.116666666666674 42.1 7.783333333333334 6.216666666666669
3648 44.116666666666674 42.1 7.733333333333333 6.2666666666666675
3672 44.116666666666674 42.1 7.666666666666668 6.333333333333332
3696 44.1 42.1 7.650000000000001 6.366666666666665
3720 44.1 42.1 7.566666666666667 6.45
3744 44.1 42.1 7.533333333333333 6.4833333333333325
3768 44.1 42.1 7.466666666666668 6.550000000000001
3792 44.08333333333334 42.1 7.449999999999999 6.583333333333334
3816 44.06666666666667 42.1 7.450000000000001 6.600000000000001
3840 44.06666666666667 42.08333333333334 7.3999999999999995 6.666666666666668
3864 44.06666666666667 42.06666666666667 7.366666666666667 6.716666666666667
3888 44.06666666666667 42.06666666666667 7.300000000000001 6.783333333333333
3912 44.06666666666667 42.06666666666667 7.283333333333333 6.799999999999999
3936 44.06666666666667 42.06666666666667 7.249999999999999 6.833333333333333
3960 44.05 42.08333333333334 7.199999999999999 6.883333333333333
3984 44.05 42.06666666666667 7.166666666666667 6.933333333333333
4008 44.05 42.06666666666667 7.166666666666667 6.933333333333333
4032 44.05 42.05 7.133333333333333 6.983333333333333
4056 44.05 42.03333333333333 7.100000000000002 7.033333333333333
4080 44.05 41.983333333333334 7.083333333333335 7.1
4104 44.03333333333334 41.96666666666666 7.033333333333333 7.183333333333334
4128 44.03333333333334 41.93333333333334 7.016666666666667 7.233333333333332
4152 44.03333333333334 41.93333333333334 6.966666666666667 7.283333333333333
4176 44.016666666666666 41.91666666666667 6.999999999999999 7.283333333333333
4200 44.016666666666666 41.91666666666667 6.966666666666667 7.316666666666667
4224 44.016666666666666 41.900000000000006 6.933333333333333 7.366666666666667
4248 44.016666666666666 41.866666666666674 6.9 7.433333333333334
4272 44.016666666666666 41.866666666666674 6.883333333333333 7.449999999999999
4296 44.016666666666666 41.866666666666674 6.8500000000000005 7.483333333333333
4320 44.016666666666666 41.833333333333336 6.8500000000000005 7.5166666666666675
4344 44.016666666666666 41.78333333333333 6.8500000000000005 7.566666666666666
4368 43.96666666666667 41.800000000000004 6.866666666666668 7.583333333333334
4392 43.96666666666667 41.800000000000004 6.8500000000000005 7.6
4416 43.96666666666667 41.78333333333334 6.866666666666668 7.6
4440 43.96666666666667 41.78333333333334 6.833333333333333 7.633333333333334
4464 43.96666666666667 41.766666666666666 6.8500000000000005 7.633333333333334
4488 43.949999999999996 41.766666666666666 6.8500000000000005 7.650000000000001
4512 43.93333333333332 41.766666666666666 6.8500000000000005 7.666666666666669
4536 43.93333333333332 41.766666666666666 6.8500000000000005 7.666666666666669
4560 43.93333333333332 41.766666666666666 6.833333333333334 7.683333333333334
4584 43.93333333333332 41.766666666666666 6.833333333333334 7.683333333333334
4608 43.93333333333332 41.716666666666654 6.8500000000000005 7.716666666666668
4632 43.93333333333332 41.716666666666654 6.8500000000000005 7.716666666666668
4656 43.93333333333332 41.716666666666654 6.833333333333333 7.733333333333333
4680 43.916666666666664 41.68333333333333 6.866666666666668 7.75
4704 43.85 41.699999999999996 6.883333333333335 7.783333333333334
4728 43.81666666666667 41.71666666666667 6.8999999999999995 7.783333333333334
4752 43.81666666666667 41.71666666666667 6.8999999999999995 7.783333333333334
4776 43.81666666666667 41.71666666666667 6.866666666666667 7.816666666666666
4800 43.81666666666667 41.68333333333333 6.8999999999999995 7.816666666666666
4824 43.81666666666667 41.66666666666667 6.916666666666667 7.816666666666666
4848 43.8 41.64999999999999 6.950000000000001 7.816666666666666
4872 43.73333333333334 41.64999999999999 7.016666666666667 7.816666666666666
4896 43.71666666666667 41.63333333333333 7.050000000000001 7.816666666666666
4920 43.71666666666667 41.63333333333333 7.000000000000001 7.866666666666666
4944 43.68333333333333 41.666666666666664 6.983333333333333 7.883333333333334
4968 43.66666666666667 41.666666666666664 7.000000000000001 7.883333333333334
4992 43.66666666666667 41.63333333333333 7.033333333333334 7.883333333333334
5016 43.66666666666667 41.6 7.049999999999999 7.9
5040 43.65 41.61666666666667 7.033333333333334 7.916666666666666
5064 43.61666666666667 41.63333333333333 7.033333333333333 7.933333333333333
5088 43.61666666666667 41.63333333333333 7.000000000000001 7.966666666666667
5112 43.61666666666667 41.63333333333333 6.983333333333333 7.983333333333334
5136 43.61666666666667 41.583333333333336 7.033333333333333 7.983333333333334
5160 43.60000000000001 41.583333333333336 7.033333333333333 8.0
5184 43.56666666666666 41.550000000000004 7.066666666666667 8.033333333333333
5208 43.55 41.56666666666666 7.050000000000001 8.05
5232 43.53333333333333 41.550000000000004 7.050000000000001 8.083333333333334
5256 43.53333333333333 41.550000000000004 7.050000000000001 8.083333333333334
5280 43.53333333333333 41.5 7.100000000000002 8.083333333333334
5304 43.46666666666666 41.56666666666666 7.100000000000002 8.083333333333334
5328 43.46666666666666 41.56666666666666 7.066666666666668 8.116666666666667
5352 43.46666666666666 41.56666666666666 7.050000000000001 8.133333333333333
5376 43.43333333333334 41.6 7.033333333333333 8.149999999999999
5400 43.43333333333334 41.583333333333336 7.050000000000001 8.149999999999999
5424 43.41666666666667 41.56666666666666 7.083333333333335 8.149999999999999
5448 43.4 41.583333333333336 7.050000000000001 8.183333333333334
5472 43.38333333333334 41.6 7.050000000000001 8.183333333333334
5496 43.36666666666667 41.6 7.050000000000001 8.2
5520 43.36666666666667 41.6 7.016666666666667 8.233333333333333
5544 43.36666666666667 41.6 7.000000000000001 8.249999999999998
5568 43.36666666666667 41.583333333333336 7.016666666666668 8.249999999999998
5592 43.36666666666667 41.583333333333336 7.000000000000001 8.266666666666666
5616 43.36666666666667 41.56666666666666 7.016666666666668 8.266666666666666
5640 43.36666666666667 41.56666666666666 7.000000000000001 8.283333333333331
5664 43.35 41.550000000000004 7.016666666666668 8.299999999999999
5688 43.31666666666667 41.56666666666666 7.016666666666668 8.316666666666665
5712 43.31666666666667 41.53333333333333 7.016666666666668 8.35
5736 43.3 41.5 7.033333333333334 8.383333333333333
5760 43.3 41.483333333333334 7.049999999999999 8.383333333333333
5784 43.28333333333333 41.483333333333334 7.033333333333334 8.416666666666666
5808 43.28333333333333 41.483333333333334 7.016666666666668 8.433333333333334
5832 43.28333333333333 41.449999999999996 7.033333333333333 8.45
5856 43.28333333333333 41.449999999999996 7.016666666666667 8.466666666666667
5880 43.28333333333333 41.449999999999996 6.983333333333334 8.5
5904 43.28333333333333 41.449999999999996 6.983333333333334 8.5
5928 43.26666666666667 41.449999999999996 6.983333333333334 8.516666666666666
5952 43.26666666666667 41.449999999999996 6.950000000000001 8.549999999999999
5976 43.26666666666667 41.449999999999996 6.933333333333333 8.566666666666666
6000 43.21666666666667 41.46666666666666 6.950000000000001 8.583333333333334
6024 43.21666666666667 41.46666666666666 6.950000000000001 8.583333333333334
6048 43.21666666666667 41.46666666666666 6.950000000000001 8.583333333333334
6072 43.21666666666667 41.46666666666666 6.933333333333333 8.6
6096 43.21666666666667 41.46666666666666 6.933333333333333 8.6
6120 43.21666666666667 41.46666666666666 6.916666666666667 8.616666666666665
6144 43.21666666666667 41.43333333333333 6.950000000000001 8.616666666666665
6168 43.21666666666667 41.41666666666667 6.966666666666669 8.616666666666665
6192 43.16666666666668 41.41666666666667 7.000000000000002 8.633333333333333
6216 43.13333333333333 41.43333333333333 7.016666666666668 8.633333333333333
6240 43.13333333333333 41.41666666666667 7.033333333333333 8.633333333333333
6264 43.13333333333333 41.38333333333334 7.050000000000001 8.649999999999999
6288 43.13333333333333 41.36666666666667 7.066666666666668 8.649999999999999
6312 43.13333333333333 41.349999999999994 7.050000000000001 8.683333333333335
6336 43.11666666666667 41.349999999999994 7.066666666666668 8.683333333333335
6360 43.11666666666667 41.33333333333333 7.083333333333335 8.683333333333335
6384 43.10000000000001 41.349999999999994 7.066666666666668 8.7
6408 43.10000000000001 41.349999999999994 7.050000000000001 8.716666666666665
6432 43.06666666666666 41.38333333333334 7.050000000000001 8.716666666666665
6456 43.06666666666666 41.36666666666667 7.066666666666668 8.716666666666665
6480 43.01666666666667 41.36666666666667 7.083333333333335 8.75
6504 43.01666666666667 41.36666666666667 7.066666666666668 8.766666666666666
6528 43.0 41.383333333333326 7.016666666666667 8.816666666666666
6552 42.98333333333334 41.38333333333334 7.033333333333333 8.816666666666666
6576 42.96666666666667 41.4 7.033333333333333 8.816666666666666
6600 42.96666666666667 41.383333333333326 7.050000000000001 8.816666666666666
6624 42.93333333333334 41.383333333333326 7.083333333333335 8.816666666666666
6648 42.93333333333334 41.36666666666666 7.100000000000002 8.816666666666666
6672 42.9 41.383333333333326 7.100000000000002 8.833333333333334
6696 42.85 41.41666666666667 7.100000000000002 8.85
6720 42.85 41.41666666666667 7.100000000000002 8.85
6744 42.85 41.41666666666667 7.100000000000002 8.85
6768 42.85 41.38333333333334 7.133333333333333 8.85
6792 42.85 41.38333333333334 7.116666666666667 8.866666666666665
6816 42.85 41.38333333333334 7.100000000000002 8.883333333333333
6840 42.78333333333333 41.41666666666667 7.116666666666667 8.9
6864 42.78333333333333 41.41666666666667 7.1 8.916666666666668
6888 42.78333333333333 41.38333333333334 7.116666666666667 8.933333333333334
6912 42.78333333333333 41.38333333333334 7.083333333333333 8.966666666666665
6936 42.76666666666667 41.400000000000006 7.066666666666668 8.983333333333334
6960 42.76666666666667 41.38333333333334 7.066666666666668 9.0
6984 42.76666666666667 41.349999999999994 7.1000000000000005 9.0
7008 42.76666666666667 41.349999999999994 7.083333333333333 9.016666666666667
7032 42.75000000000001 41.349999999999994 7.066666666666667 9.049999999999999
7056 42.75000000000001 41.349999999999994 7.066666666666667 9.049999999999999
7080 42.75000000000001 41.33333333333333 7.083333333333333 9.049999999999999
7104 42.75000000000001 41.33333333333333 7.083333333333333 9.049999999999999
7128 42.75000000000001 41.316666666666656 7.1 9.049999999999999
7152 42.75000000000001 41.283333333333324 7.116666666666667 9.066666666666666
7176 42.71666666666666 41.3 7.1 9.1
7200 42.71666666666666 41.3 7.083333333333333 9.116666666666665
7224 42.71666666666666 41.3 7.0666666666666655 9.133333333333333
7248 42.71666666666666 41.283333333333324 7.083333333333333 9.133333333333333
7272 42.71666666666666 41.283333333333324 7.0666666666666655 9.15
7296 42.71666666666666 41.266666666666666 7.0666666666666655 9.166666666666666
7320 42.71666666666666 41.25 7.083333333333333 9.166666666666666
7344 42.71666666666666 41.25 7.083333333333333 9.166666666666666
7368 42.71666666666666 41.21666666666667 7.1166666666666645 9.166666666666666
7392 42.63333333333333 41.3 7.1 9.183333333333334
7416 42.63333333333333 41.266666666666666 7.1000000000000005 9.216666666666667
7440 42.63333333333333 41.266666666666666 7.033333333333334 9.283333333333335
7464 42.63333333333333 41.25 7.016666666666668 9.316666666666666
7488 42.63333333333333 41.25 7.000000000000001 9.333333333333334
7512 42.63333333333333 41.21666666666666 7.033333333333333 9.333333333333334
7536 42.63333333333333 41.2 7.033333333333333 9.35
7560 42.63333333333333 41.16666666666667 7.066666666666667 9.35
7584 42.6 41.19999999999999 7.049999999999999 9.366666666666667
7608 42.6 41.18333333333332 7.066666666666667 9.366666666666667
7632 42.6 41.18333333333332 7.066666666666667 9.366666666666667
7656 42.6 41.18333333333332 7.050000000000001 9.383333333333333
7680 42.6 41.18333333333332 7.050000000000001 9.383333333333333
7704 42.58333333333334 41.166666666666664 7.033333333333333 9.433333333333334
7728 42.58333333333334 41.166666666666664 7.033333333333333 9.433333333333334
7752 42.58333333333334 41.14999999999999 7.033333333333333 9.45
7776 42.58333333333334 41.14999999999999 7.033333333333333 9.45
7800 42.58333333333334 41.11666666666666 7.066666666666668 9.45
7824 42.58333333333334 41.06666666666668 7.083333333333333 9.483333333333333
7848 42.58333333333334 41.06666666666668 7.083333333333333 9.483333333333333
7872 42.53333333333333 41.08333333333334 7.116666666666667 9.483333333333333
7896 42.48333333333333 41.099999999999994 7.1499999999999995 9.483333333333333
7920 42.48333333333333 41.099999999999994 7.1 9.533333333333333
7944 42.48333333333333 41.099999999999994 7.1 9.533333333333333
7968 42.48333333333333 41.083333333333336 7.083333333333333 9.566666666666668
7992 42.48333333333333 41.083333333333336 7.083333333333333 9.566666666666668
8016 42.48333333333333 41.06666666666666 7.1 9.566666666666668
8040 42.43333333333334 41.11666666666666 7.083333333333335 9.583333333333332
8064 42.400000000000006 41.13333333333333 7.083333333333335 9.6
8088 42.400000000000006 41.11666666666666 7.0666666666666655 9.633333333333335
8112 42.400000000000006 41.11666666666666 7.0666666666666655 9.633333333333335
8136 42.400000000000006 41.099999999999994 7.083333333333333 9.633333333333335
8160 42.400000000000006 41.099999999999994 7.0666666666666655 9.65
8184 42.400000000000006 41.06666666666666 7.083333333333335 9.666666666666666
8208 42.400000000000006 41.06666666666666 7.050000000000001 9.700000000000001
8232 42.35 41.11666666666666 7.033333333333336 9.716666666666667
8256 42.300000000000004 41.11666666666666 7.066666666666668 9.733333333333334
8280 42.28333333333333 41.11666666666666 7.083333333333333 9.733333333333334
8304 42.28333333333333 41.099999999999994 7.050000000000001 9.783333333333333
8328 42.28333333333333 41.099999999999994 7.033333333333333 9.8
8352 42.28333333333333 41.099999999999994 7.016666666666667 9.816666666666665
8376 42.28333333333333 41.099999999999994 7.016666666666667 9.816666666666665
8400 42.28333333333333 41.099999999999994 7.016666666666667 9.816666666666665
8424 42.28333333333333 41.099999999999994 7.016666666666667 9.816666666666665
8448 42.28333333333333 41.099999999999994 6.999999999999999 9.833333333333332
8472 42.28333333333333 41.099999999999994 6.916666666666667 9.916666666666666
8496 42.28333333333333 41.099999999999994 6.866666666666665 9.966666666666665
8520 42.28333333333333 41.099999999999994 6.866666666666665 9.966666666666665
8544 42.28333333333333 41.08333333333333 6.866666666666665 9.98333333333333
8568 42.266666666666666 41.099999999999994 6.866666666666665 9.98333333333333
8592 42.266666666666666 41.099999999999994 6.833333333333333 10.016666666666667
8616 42.25 41.11666666666666 6.833333333333333 10.016666666666667
8640 42.25 41.083333333333336 6.866666666666668 10.016666666666667
8664 42.25 41.083333333333336 6.833333333333334 10.049999999999999
8688 42.25 41.083333333333336 6.816666666666668 10.066666666666665
8712 42.25 41.083333333333336 6.800000000000001 10.083333333333332
8736 42.23333333333333 41.099999999999994 6.783333333333333 10.100000000000001
8760 42.21666666666667 41.083333333333336 6.783333333333334 10.133333333333331
8784 42.199999999999996 41.083333333333336 6.799999999999999 10.133333333333331
8808 42.199999999999996 41.06666666666666 6.799999999999999 10.149999999999999
8832 42.199999999999996 41.06666666666666 6.799999999999999 10.149999999999999
8856 42.199999999999996 41.03333333333333 6.833333333333333 10.149999999999999
8880 42.199999999999996 41.0 6.8500000000000005 10.166666666666666
8904 42.199999999999996 41.0 6.833333333333333 10.183333333333334
8928 42.18333333333333 40.98333333333333 6.8500000000000005 10.199999999999998
8952 42.18333333333333 40.98333333333333 6.816666666666668 10.233333333333333
8976 42.16666666666667 41.0 6.800000000000001 10.25
9000 42.16666666666667 41.0 6.800000000000001 10.25
9024 42.15 41.016666666666666 6.783333333333333 10.266666666666666
9048 42.15 41.0 6.783333333333334 10.283333333333333
9072 42.133333333333326 41.0 6.799999999999999 10.283333333333333
9096 42.133333333333326 40.98333333333333 6.816666666666666 10.283333333333333
9120 42.133333333333326 40.98333333333333 6.816666666666666 10.283333333333333
9144 42.133333333333326 40.98333333333333 6.799999999999999 10.3
9168 42.133333333333326 40.98333333333333 6.799999999999999 10.3
9192 42.133333333333326 40.98333333333333 6.766666666666667 10.333333333333332
9216 42.133333333333326 40.93333333333334 6.816666666666666 10.333333333333332
9240 42.133333333333326 40.93333333333334 6.816666666666666 10.333333333333332
9264 42.11666666666667 40.949999999999996 6.799999999999999 10.35
9288 42.1 40.93333333333333 6.816666666666666 10.366666666666665
9312 42.06666666666666 40.93333333333333 6.833333333333333 10.383333333333331
9336 42.06666666666666 40.93333333333333 6.816666666666666 10.399999999999999
9360 42.06666666666666 40.93333333333333 6.799999999999999 10.416666666666666
9384 42.06666666666666 40.91666666666666 6.816666666666666 10.416666666666666
9408 42.06666666666666 40.91666666666666 6.816666666666666 10.416666666666666
9432 42.05 40.93333333333333 6.816666666666666 10.416666666666666
9456 42.05 40.93333333333333 6.800000000000001 10.433333333333332
9480 42.05 40.93333333333333 6.800000000000001 10.433333333333332
9504 42.05 40.91666666666666 6.800000000000001 10.45
9528 42.05 40.883333333333326 6.783333333333333 10.500000000000002
9552 42.05 40.86666666666666 6.766666666666668 10.533333333333331
9576 42.03333333333333 40.849999999999994 6.783333333333334 10.549999999999999
9600 42.03333333333333 40.849999999999994 6.7333333333333325 10.599999999999998
9624 41.983333333333334 40.883333333333326 6.75 10.599999999999998
9648 41.983333333333334 40.883333333333326 6.7333333333333325 10.616666666666665
9672 41.96666666666666 40.883333333333326 6.7333333333333325 10.633333333333333
9696 41.96666666666666 40.849999999999994 6.766666666666666 10.633333333333333
9720 41.96666666666666 40.833333333333336 6.783333333333333 10.633333333333333
9744 41.93333333333332 40.85000000000001 6.783333333333333 10.65
9768 41.916666666666664 40.85000000000001 6.783333333333333 10.666666666666664
9792 41.916666666666664 40.85000000000001 6.766666666666666 10.68333333333333
9816 41.916666666666664 40.85000000000001 6.749999999999997 10.7
9840 41.89999999999999 40.85000000000001 6.749999999999997 10.716666666666667
9864 41.89999999999999 40.833333333333336 6.749999999999997 10.733333333333333
9888 41.89999999999999 40.833333333333336 6.749999999999997 10.733333333333333
9912 41.89999999999999 40.81666666666667 6.766666666666666 10.733333333333333
9936 41.88333333333333 40.81666666666667 6.783333333333333 10.733333333333333
9960 41.88333333333333 40.800000000000004 6.799999999999999 10.733333333333333
9984 41.88333333333333 40.800000000000004 6.783333333333333 10.75
10008 41.88333333333333 40.78333333333333 6.799999999999999 10.75
10032 41.86666666666666 40.76666666666667 6.799999999999999 10.783333333333333
10056 41.86666666666666 40.76666666666667 6.799999999999999 10.783333333333333
10080 41.86666666666666 40.733333333333334 6.833333333333333 10.783333333333333
10104 41.86666666666666 40.733333333333334 6.833333333333333 10.783333333333333
10128 41.86666666666666 40.71666666666666 6.8500000000000005 10.783333333333333
10152 41.86666666666666 40.71666666666666 6.833333333333333 10.8
10176 41.83333333333333 40.71666666666666 6.833333333333333 10.833333333333332
10200 41.83333333333333 40.71666666666666 6.833333333333333 10.833333333333332
10224 41.816666666666656 40.71666666666666 6.799999999999999 10.883333333333333
10248 41.8 40.733333333333334 6.783333333333334 10.900000000000002
10272 41.8 40.733333333333334 6.783333333333334 10.900000000000002
10296 41.8 40.733333333333334 6.783333333333334 10.900000000000002
10320 41.78333333333333 40.733333333333334 6.783333333333334 10.916666666666668
10344 41.78333333333333 40.71666666666666 6.800000000000002 10.916666666666668
10368 41.78333333333333 40.68333333333333 6.816666666666668 10.933333333333335
10392 41.78333333333333 40.68333333333333 6.816666666666668 10.933333333333335
10416 41.76666666666666 40.68333333333333 6.816666666666668 10.95
10440 41.76666666666666 40.68333333333333 6.816666666666668 10.95
10464 41.76666666666666 40.68333333333333 6.800000000000001 10.966666666666667
10488 41.76666666666666 40.650000000000006 6.816666666666668 10.98333333333333
10512 41.76666666666666 40.61666666666667 6.8500000000000005 10.98333333333333
10536 41.76666666666666 40.599999999999994 6.8500000000000005 10.999999999999998
10560 41.76666666666666 40.56666666666667 6.866666666666667 11.016666666666666
10584 41.76666666666666 40.55000000000001 6.866666666666667 11.033333333333333
10608 41.76666666666666 40.53333333333334 6.866666666666667 11.05
10632 41.75 40.53333333333334 6.849999999999999 11.083333333333334
10656 41.75 40.53333333333334 6.833333333333333 11.100000000000001
10680 41.75 40.53333333333334 6.800000000000001 11.133333333333335
10704 41.75 40.5 6.833333333333333 11.133333333333335
10728 41.75 40.5 6.833333333333333 11.133333333333335
10752 41.68333333333333 40.56666666666667 6.833333333333333 11.133333333333335
10776 41.68333333333333 40.53333333333334 6.866666666666668 11.133333333333335
10800 41.666666666666664 40.533333333333324 6.866666666666668 11.15
10824 41.666666666666664 40.533333333333324 6.866666666666668 11.15
10848 41.666666666666664 40.533333333333324 6.866666666666668 11.15
10872 41.666666666666664 40.516666666666666 6.866666666666668 11.166666666666666
10896 41.666666666666664 40.516666666666666 6.8500000000000005 11.183333333333334
10920 41.666666666666664 40.516666666666666 6.8500000000000005 11.183333333333334
10944 41.666666666666664 40.5 6.866666666666668 11.183333333333334
10968 41.666666666666664 40.483333333333334 6.883333333333335 11.183333333333334
10992 41.666666666666664 40.43333333333333 6.916666666666668 11.2
11016 41.666666666666664 40.43333333333333 6.916666666666668 11.2
11040 41.666666666666664 40.43333333333333 6.916666666666668 11.2
11064 41.666666666666664 40.416666666666664 6.9333333333333345 11.2
11088 41.666666666666664 40.416666666666664 6.916666666666668 11.216666666666667
11112 41.65 40.38333333333333 6.933333333333333 11.25
11136 41.63333333333333 40.38333333333333 6.933333333333333 11.266666666666666
11160 41.63333333333333 40.38333333333333 6.883333333333333 11.316666666666666
11184 41.63333333333333 40.38333333333333 6.866666666666665 11.333333333333332
11208 41.63333333333333 40.38333333333333 6.866666666666665 11.333333333333332
11232 41.6 40.416666666666664 6.8500000000000005 11.35
11256 41.583333333333336 40.416666666666664 6.8500000000000005 11.366666666666667
11280 41.583333333333336 40.416666666666664 6.833333333333333 11.383333333333331
11304 41.583333333333336 40.38333333333334 6.866666666666668 11.383333333333331
11328 41.583333333333336 40.38333333333334 6.866666666666668 11.383333333333331
11352 41.583333333333336 40.366666666666674 6.883333333333335 11.383333333333331
11376 41.583333333333336 40.35 6.900000000000002 11.383333333333331
11400 41.56666666666668 40.366666666666674 6.900000000000002 11.383333333333331
11424 41.550000000000004 40.35 6.9333333333333345 11.383333333333331
11448 41.550000000000004 40.35 6.9333333333333345 11.383333333333331
11472 41.550000000000004 40.35 6.916666666666668 11.399999999999999
11496 41.550000000000004 40.31666666666667 6.950000000000002 11.399999999999999
11520 41.550000000000004 40.28333333333333 6.966666666666667 11.416666666666666
11544 41.550000000000004 40.28333333333333 6.949999999999999 11.433333333333334
11568 41.53333333333333 40.28333333333333 6.933333333333333 11.466666666666667
11592 41.516666666666666 40.29999999999999 6.916666666666665 11.483333333333334
11616 41.516666666666666 40.29999999999999 6.883333333333333 11.516666666666667
11640 41.516666666666666 40.28333333333333 6.883333333333335 11.533333333333335
11664 41.516666666666666 40.28333333333333 6.8500000000000005 11.56666666666667
11688 41.516666666666666 40.28333333333333 6.8500000000000005 11.56666666666667
11712 41.516666666666666 40.26666666666666 6.8500000000000005 11.583333333333334
11736 41.516666666666666 40.25 6.849999999999999 11.600000000000001
11760 41.449999999999996 40.29999999999999 6.866666666666667 11.600000000000001
11784 41.449999999999996 40.29999999999999 6.866666666666667 11.600000000000001
11808 41.449999999999996 40.28333333333333 6.883333333333333 11.600000000000001
11832 41.449999999999996 40.28333333333333 6.883333333333333 11.600000000000001
11856 41.449999999999996 40.26666666666666 6.883333333333335 11.616666666666669
11880 41.449999999999996 40.25 6.866666666666667 11.650000000000002
11904 41.43333333333333 40.25 6.8500000000000005 11.683333333333334
11928 41.4 40.233333333333334 6.883333333333333 11.7
11952 41.36666666666667 40.26666666666666 6.866666666666667 11.716666666666667
11976 41.36666666666667 40.25 6.883333333333335 11.716666666666667
12000 41.36666666666667 40.233333333333334 6.866666666666667 11.75
12024 41.36666666666667 40.233333333333334 6.8500000000000005 11.766666666666667
12048 41.36666666666667 40.233333333333334 6.8500000000000005 11.766666666666667
12072 41.36666666666667 40.233333333333334 6.8500000000000005 11.766666666666667
12096 41.36666666666667 40.233333333333334 6.833333333333333 11.783333333333331
12120 41.36666666666667 40.233333333333334 6.833333333333333 11.783333333333331
12144 41.349999999999994 40.199999999999996 6.8500000000000005 11.816666666666668
12168 41.349999999999994 40.199999999999996 6.816666666666668 11.849999999999998
12192 41.266666666666666 40.28333333333333 6.800000000000001 11.866666666666667
12216 41.266666666666666 40.26666666666666 6.816666666666666 11.866666666666667
12240 41.266666666666666 40.26666666666666 6.816666666666666 11.866666666666667
12264 41.266666666666666 40.25 6.833333333333333 11.866666666666667
12288 41.266666666666666 40.25 6.816666666666666 11.883333333333331
12312 41.266666666666666 40.21666666666667 6.833333333333333 11.900000000000002
12336 41.25 40.21666666666667 6.833333333333333 11.916666666666668
12360 41.25 40.199999999999996 6.833333333333333 11.933333333333335
12384 41.25 40.18333333333332 6.8500000000000005 11.933333333333335
12408 41.2 40.199999999999996 6.866666666666668 11.950000000000001
12432 41.2 40.199999999999996 6.8500000000000005 11.966666666666667
12456 41.18333333333333 40.199999999999996 6.8500000000000005 11.983333333333334
12480 41.18333333333333 40.199999999999996 6.8500000000000005 11.983333333333334
12504 41.18333333333333 40.199999999999996 6.833333333333333 12.0
12528 41.18333333333333 40.183333333333344 6.8500000000000005 12.0
12552 41.18333333333333 40.16666666666667 6.866666666666665 12.0
12576 41.18333333333333 40.16666666666667 6.866666666666665 12.0
12600 41.18333333333333 40.16666666666667 6.866666666666665 12.0
12624 41.18333333333333 40.13333333333334 6.883333333333333 12.01666666666667
12648 41.18333333333333 40.13333333333334 6.883333333333333 12.01666666666667
12672 41.18333333333333 40.11666666666667 6.8999999999999995 12.01666666666667
12696 41.18333333333333 40.11666666666667 6.8999999999999995 12.01666666666667
12720 41.150000000000006 40.11666666666667 6.916666666666667 12.033333333333333
12744 41.150000000000006 40.11666666666667 6.916666666666667 12.033333333333333
12768 41.13333333333333 40.11666666666667 6.933333333333333 12.033333333333333
12792 41.13333333333333 40.11666666666667 6.916666666666667 12.05
12816 41.13333333333333 40.11666666666667 6.916666666666667 12.05
