Day(6.4%TBDiseaseONLYPopulation) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
7992 44.330000000000005 40.07000000000001 6.05 9.669999999999998
8016 44.330000000000005 40.05000000000001 6.05 9.689999999999998
8040 44.330000000000005 40.040000000000006 6.0600000000000005 9.689999999999998
8064 44.26 40.09 6.0600000000000005 9.709999999999999
8088 44.25 40.09 6.0600000000000005 9.719999999999999
8112 44.2 40.120000000000005 6.05 9.749999999999998
8136 44.19 40.11 6.069999999999999 9.749999999999998
8160 44.19 40.099999999999994 6.0600000000000005 9.769999999999998
8184 44.19 40.099999999999994 6.050000000000002 9.779999999999998
8208 44.17999999999999 40.09 6.0600000000000005 9.79
8232 44.16999999999999 40.08 6.080000000000001 9.79
8256 44.16999999999999 40.04 6.11 9.799999999999999
8280 44.16 40.04999999999999 6.100000000000001 9.809999999999999
8304 44.14999999999999 40.04999999999999 6.100000000000001 9.819999999999999
8328 44.13999999999999 40.029999999999994 6.120000000000001 9.829999999999998
8352 44.13999999999999 40.0 6.13 9.85
8376 44.10999999999999 40.0 6.140000000000001 9.869999999999997
8400 44.10999999999999 39.99 6.120000000000001 9.899999999999999
8424 44.10999999999999 39.99 6.11 9.91
8448 44.1 39.980000000000004 6.120000000000001 9.919999999999998
8472 44.07 40.0 6.120000000000001 9.929999999999998
8496 44.05 40.02 6.11 9.94
8520 44.04 40.03 6.100000000000001 9.95
8544 44.019999999999996 40.04 6.080000000000001 9.979999999999999
8568 43.99 40.04 6.09 10.0
8592 43.98 40.03 6.100000000000001 10.01
8616 43.94 40.06999999999999 6.100000000000001 10.01
8640 43.94 40.06999999999999 6.090000000000001 10.02
8664 43.94 40.05 6.110000000000001 10.02
8688 43.93 40.03 6.140000000000001 10.02
8712 43.93 40.01 6.140000000000001 10.040000000000001
8736 43.93 39.99 6.150000000000001 10.049999999999999
8760 43.91 39.989999999999995 6.160000000000001 10.059999999999999
8784 43.91 39.97 6.170000000000001 10.069999999999999
8808 43.85 40.01 6.180000000000001 10.08
8832 43.85 40.0 6.180000000000001 10.09
8856 43.839999999999996 39.980000000000004 6.190000000000001 10.11
8880 43.839999999999996 39.97 6.200000000000001 10.11
8904 43.830000000000005 39.96000000000001 6.190000000000001 10.14
8928 43.82 39.96000000000001 6.170000000000001 10.169999999999998
8952 43.82 39.96000000000001 6.150000000000001 10.19
8976 43.78 39.97 6.150000000000001 10.22
9000 43.77000000000001 39.97 6.140000000000001 10.24
9024 43.77000000000001 39.97 6.140000000000001 10.24
9048 43.77000000000001 39.96000000000001 6.130000000000001 10.26
9072 43.77000000000001 39.96000000000001 6.120000000000001 10.269999999999998
9096 43.77000000000001 39.95 6.120000000000001 10.280000000000001
9120 43.760000000000005 39.94 6.120000000000001 10.3
9144 43.750000000000014 39.93 6.130000000000001 10.31
9168 43.74000000000001 39.93 6.140000000000001 10.31
9192 43.74000000000001 39.92 6.13 10.329999999999998
9216 43.74000000000001 39.91 6.120000000000001 10.35
9240 43.74000000000001 39.91 6.11 10.36
9264 43.74000000000001 39.91 6.11 10.36
9288 43.74000000000001 39.91 6.100000000000001 10.37
9312 43.74000000000001 39.900000000000006 6.100000000000001 10.38
9336 43.74000000000001 39.89 6.090000000000001 10.4
9360 43.74000000000001 39.89 6.070000000000001 10.42
9384 43.74000000000001 39.88 6.0600000000000005 10.440000000000001
9408 43.730000000000004 39.85999999999999 6.09 10.440000000000001
9432 43.730000000000004 39.85 6.09 10.45
9456 43.71000000000001 39.85 6.11 10.45
9480 43.669999999999995 39.87 6.120000000000001 10.459999999999999
9504 43.669999999999995 39.85 6.13 10.469999999999999
9528 43.65 39.86000000000001 6.13 10.48
9552 43.65 39.85 6.140000000000001 10.48
9576 43.64 39.85 6.13 10.500000000000002
9600 43.629999999999995 39.830000000000005 6.15 10.51
9624 43.620000000000005 39.82 6.15 10.53
9648 43.599999999999994 39.83 6.160000000000001 10.53
9672 43.599999999999994 39.83 6.15 10.540000000000001
9696 43.599999999999994 39.82 6.160000000000001 10.540000000000001
9720 43.59 39.81 6.180000000000001 10.540000000000001
9744 43.56 39.84 6.17 10.549999999999999
9768 43.56 39.830000000000005 6.160000000000001 10.569999999999999
9792 43.56 39.830000000000005 6.140000000000001 10.59
9816 43.56 39.830000000000005 6.13 10.599999999999998
9840 43.54 39.84 6.120000000000001 10.62
9864 43.51 39.83 6.160000000000001 10.62
9888 43.51 39.83 6.15 10.629999999999999
9912 43.51 39.83 6.140000000000001 10.639999999999999
9936 43.51 39.82 6.15 10.639999999999999
9960 43.51 39.81 6.160000000000001 10.639999999999999
9984 43.51 39.81 6.140000000000001 10.659999999999998
10008 43.51 39.81 6.120000000000001 10.679999999999998
10032 43.51 39.81 6.100000000000001 10.7
10056 43.51 39.81 6.09 10.71
10080 43.47 39.830000000000005 6.11 10.71
10104 43.45 39.84 6.100000000000001 10.729999999999999
10128 43.45 39.830000000000005 6.09 10.75
10152 43.45 39.830000000000005 6.09 10.75
10176 43.43 39.85 6.09 10.75
10200 43.43 39.83 6.11 10.75
10224 43.43 39.83 6.100000000000001 10.759999999999998
10248 43.419999999999995 39.82 6.11 10.77
10272 43.410000000000004 39.78 6.140000000000001 10.79
10296 43.410000000000004 39.76 6.160000000000001 10.79
10320 43.39000000000001 39.77 6.17 10.79
10344 43.39000000000001 39.75 6.160000000000001 10.819999999999999
10368 43.38 39.760000000000005 6.160000000000001 10.819999999999999
10392 43.37 39.760000000000005 6.160000000000001 10.83
10416 43.32999999999999 39.78 6.140000000000001 10.87
10440 43.32 39.77 6.15 10.879999999999997
10464 43.32 39.77 6.140000000000001 10.89
10488 43.309999999999995 39.77 6.13 10.91
10512 43.309999999999995 39.760000000000005 6.120000000000001 10.93
10536 43.3 39.75 6.120000000000001 10.95
10560 43.28999999999999 39.74000000000001 6.13 10.959999999999999
10584 43.24 39.760000000000005 6.140000000000001 10.979999999999999
10608 43.24 39.739999999999995 6.15 10.99
10632 43.24 39.739999999999995 6.120000000000001 11.02
10656 43.24 39.72 6.140000000000001 11.02
10680 43.23 39.71 6.15 11.03
10704 43.23 39.71 6.140000000000001 11.04
10728 43.23 39.7 6.120000000000001 11.069999999999999
10752 43.23 39.690000000000005 6.100000000000001 11.100000000000001
10776 43.23 39.669999999999995 6.120000000000001 11.100000000000001
10800 43.220000000000006 39.64 6.15 11.110000000000001
10824 43.220000000000006 39.62 6.160000000000001 11.120000000000001
10848 43.220000000000006 39.62 6.15 11.129999999999999
10872 43.21 39.629999999999995 6.13 11.15
10896 43.21 39.629999999999995 6.13 11.15
10920 43.19 39.65 6.120000000000001 11.16
10944 43.18000000000001 39.64 6.120000000000001 11.180000000000001
10968 43.18000000000001 39.61 6.100000000000001 11.23
10992 43.150000000000006 39.629999999999995 6.09 11.25
11016 43.14 39.629999999999995 6.080000000000001 11.27
11040 43.14 39.61 6.09 11.280000000000001
11064 43.14 39.61 6.09 11.280000000000001
11088 43.14 39.599999999999994 6.09 11.29
11112 43.14 39.59 6.09 11.300000000000002
11136 43.14 39.58 6.080000000000001 11.32
11160 43.10000000000001 39.58 6.09 11.35
11184 43.10000000000001 39.58 6.080000000000001 11.360000000000001
11208 43.10000000000001 39.56999999999999 6.09 11.360000000000001
11232 43.059999999999995 39.59 6.09 11.38
11256 43.059999999999995 39.59 6.069999999999999 11.400000000000002
11280 43.059999999999995 39.59 6.0600000000000005 11.41
11304 43.059999999999995 39.59 6.05 11.420000000000002
11328 43.050000000000004 39.58 6.03 11.459999999999999
11352 43.050000000000004 39.58 6.01 11.479999999999999
11376 43.04 39.580000000000005 6.01 11.49
11400 43.04 39.550000000000004 6.040000000000001 11.49
11424 43.03 39.56000000000001 6.03 11.5
11448 43.03 39.54 6.020000000000001 11.53
11472 43.019999999999996 39.519999999999996 6.05 11.53
11496 43.019999999999996 39.519999999999996 6.020000000000001 11.559999999999999
11520 43.019999999999996 39.5 6.03 11.57
11544 43.019999999999996 39.5 6.03 11.57
11568 43.019999999999996 39.49 6.03 11.579999999999998
11592 43.010000000000005 39.5 6.01 11.6
11616 43.0 39.5 6.01 11.610000000000001
11640 43.0 39.5 5.98 11.639999999999999
11664 42.99000000000001 39.470000000000006 6.000000000000001 11.66
11688 42.99000000000001 39.470000000000006 5.989999999999999 11.67
11712 42.99000000000001 39.45 6.01 11.67
11736 42.99000000000001 39.44 6.020000000000001 11.67
11760 42.99000000000001 39.44 6.000000000000001 11.690000000000001
11784 42.97 39.44 6.01 11.700000000000003
11808 42.97 39.44 6.01 11.700000000000003
11832 42.97 39.43000000000001 6.01 11.71
11856 42.96 39.44 6.01 11.71
11880 42.96 39.43000000000001 6.000000000000001 11.73
11904 42.95 39.42 6.01 11.740000000000002
11928 42.919999999999995 39.44 6.020000000000001 11.740000000000002
11952 42.919999999999995 39.42 6.03 11.75
11976 42.919999999999995 39.42 6.01 11.77
12000 42.919999999999995 39.42 6.01 11.77
12024 42.910000000000004 39.43 6.000000000000001 11.780000000000001
12048 42.910000000000004 39.43 5.989999999999999 11.790000000000001
12072 42.88 39.43000000000001 6.01 11.800000000000002
12096 42.85 39.44000000000001 6.020000000000001 11.81
12120 42.85 39.44000000000001 6.01 11.820000000000002
12144 42.85 39.43000000000001 6.020000000000001 11.820000000000002
12168 42.85 39.43000000000001 6.020000000000001 11.820000000000002
12192 42.84 39.4 6.03 11.850000000000001
12216 42.84 39.4 6.03 11.850000000000001
12240 42.84 39.38 6.03 11.87
12264 42.84 39.33 6.069999999999999 11.879999999999999
12288 42.81 39.33 6.09 11.89
12312 42.78000000000001 39.34 6.11 11.89
12336 42.78000000000001 39.34 6.11 11.89
12360 42.77 39.33000000000001 6.120000000000001 11.899999999999999
12384 42.77 39.33000000000001 6.120000000000001 11.899999999999999
12408 42.77 39.31 6.140000000000001 11.899999999999999
12432 42.77 39.3 6.11 11.94
12456 42.77 39.28 6.13 11.94
12480 42.77 39.269999999999996 6.140000000000001 11.94
12504 42.77 39.26 6.140000000000001 11.950000000000001
12528 42.77 39.25 6.15 11.950000000000001
12552 42.77 39.24 6.15 11.959999999999999
12576 42.75000000000001 39.25 6.140000000000001 11.979999999999999
12600 42.72 39.26 6.160000000000001 11.979999999999999
12624 42.699999999999996 39.27 6.160000000000001 11.99
12648 42.699999999999996 39.26 6.15 12.010000000000002
12672 42.699999999999996 39.25000000000001 6.140000000000001 12.030000000000001
12696 42.699999999999996 39.20000000000001 6.180000000000001 12.04
12720 42.63 39.25000000000001 6.1899999999999995 12.05
12744 42.58 39.28 6.21 12.05
12768 42.56 39.300000000000004 6.180000000000001 12.079999999999998
12792 42.56 39.300000000000004 6.17 12.09
12816 42.56 39.290000000000006 6.180000000000001 12.09
12840 42.53 39.31 6.1899999999999995 12.09
12864 42.53 39.3 6.1899999999999995 12.1
12888 42.53 39.29 6.1899999999999995 12.110000000000001
12912 42.53 39.29 6.180000000000001 12.120000000000001
12936 42.519999999999996 39.29 6.1899999999999995 12.120000000000001
12960 42.50999999999999 39.269999999999996 6.200000000000001 12.139999999999999
12984 42.50999999999999 39.269999999999996 6.160000000000001 12.18
13008 42.50999999999999 39.269999999999996 6.140000000000001 12.2
13032 42.50999999999999 39.25 6.15 12.21
13056 42.47 39.26 6.160000000000001 12.23
13080 42.449999999999996 39.269999999999996 6.17 12.23
13104 42.449999999999996 39.24 6.1899999999999995 12.240000000000002
13128 42.449999999999996 39.23 6.1899999999999995 12.250000000000002
13152 42.449999999999996 39.21 6.21 12.250000000000002
13176 42.449999999999996 39.2 6.200000000000001 12.27
13200 42.449999999999996 39.190000000000005 6.200000000000001 12.28
13224 42.449999999999996 39.18 6.200000000000001 12.289999999999997
13248 42.449999999999996 39.160000000000004 6.200000000000001 12.309999999999999
13272 42.42999999999999 39.160000000000004 6.2200000000000015 12.309999999999999
13296 42.42999999999999 39.160000000000004 6.21 12.32
13320 42.42999999999999 39.160000000000004 6.200000000000001 12.33
13344 42.42999999999999 39.150000000000006 6.21 12.33
13368 42.42999999999999 39.150000000000006 6.200000000000001 12.34
13392 42.42 39.129999999999995 6.21 12.36
13416 42.39 39.14 6.2200000000000015 12.37
13440 42.379999999999995 39.120000000000005 6.23 12.389999999999999
13464 42.379999999999995 39.120000000000005 6.23 12.389999999999999
13488 42.36999999999999 39.120000000000005 6.240000000000001 12.389999999999999
13512 42.29999999999999 39.160000000000004 6.240000000000001 12.42
13536 42.29 39.17 6.23 12.430000000000001
13560 42.279999999999994 39.17 6.200000000000001 12.469999999999999
13584 42.279999999999994 39.129999999999995 6.23 12.480000000000002
13608 42.27 39.129999999999995 6.23 12.490000000000002
13632 42.27 39.129999999999995 6.23 12.490000000000002
13656 42.27 39.129999999999995 6.21 12.510000000000002
13680 42.27 39.129999999999995 6.200000000000001 12.520000000000003
13704 42.25 39.15 6.1899999999999995 12.530000000000003
13728 42.25 39.129999999999995 6.199999999999998 12.540000000000001
13752 42.239999999999995 39.12 6.21 12.55
13776 42.239999999999995 39.1 6.1899999999999995 12.589999999999998
13800 42.239999999999995 39.09 6.200000000000001 12.589999999999998
13824 42.230000000000004 39.080000000000005 6.21 12.600000000000003
13848 42.22 39.09 6.200000000000001 12.610000000000001
13872 42.22 39.09 6.200000000000001 12.610000000000001
13896 42.22 39.06 6.2200000000000015 12.620000000000001
13920 42.169999999999995 39.11 6.21 12.630000000000003
13944 42.160000000000004 39.11000000000001 6.2200000000000015 12.630000000000003
13968 42.160000000000004 39.10000000000001 6.2200000000000015 12.64
13992 42.14000000000001 39.120000000000005 6.21 12.65
14016 42.14000000000001 39.120000000000005 6.200000000000001 12.659999999999998
14040 42.14000000000001 39.120000000000005 6.180000000000001 12.68
14064 42.14000000000001 39.11 6.180000000000001 12.690000000000001
14088 42.13 39.11 6.180000000000001 12.7
14112 42.13 39.11 6.180000000000001 12.7
14136 42.13 39.11 6.180000000000001 12.7
14160 42.13 39.099999999999994 6.180000000000001 12.710000000000003
14184 42.12 39.07 6.200000000000001 12.730000000000002
14208 42.12 39.06 6.200000000000001 12.740000000000002
14232 42.12 39.050000000000004 6.200000000000001 12.75
14256 42.1 39.03 6.23 12.76
14280 42.06999999999999 39.04 6.240000000000001 12.770000000000001
14304 42.06999999999999 39.03 6.25 12.770000000000001
14328 42.06999999999999 39.03 6.25 12.770000000000001
14352 42.06999999999999 39.03 6.25 12.770000000000001
14376 42.059999999999995 39.019999999999996 6.260000000000002 12.78
14400 42.059999999999995 39.01 6.25 12.799999999999997
14424 42.05 38.980000000000004 6.259999999999999 12.83
14448 42.04 38.970000000000006 6.279999999999999 12.83
14472 42.04 38.970000000000006 6.2700000000000005 12.839999999999998
14496 42.029999999999994 38.940000000000005 6.29 12.86
14520 42.00000000000001 38.96000000000001 6.29 12.869999999999997
14544 41.99 38.95000000000001 6.29 12.889999999999995
14568 41.98 38.940000000000005 6.3100000000000005 12.889999999999995
14592 41.959999999999994 38.95 6.29 12.919999999999998
14616 41.959999999999994 38.95 6.29 12.919999999999998
14640 41.959999999999994 38.940000000000005 6.279999999999999 12.940000000000001
14664 41.959999999999994 38.93000000000001 6.2700000000000005 12.959999999999999
14688 41.959999999999994 38.93000000000001 6.25 12.98
14712 41.959999999999994 38.93000000000001 6.240000000000001 12.990000000000002
14736 41.959999999999994 38.91 6.25 13.0
14760 41.94 38.9 6.2700000000000005 13.01
14784 41.94 38.86999999999999 6.300000000000002 13.01
14808 41.94 38.84 6.329999999999999 13.01
14832 41.92 38.839999999999996 6.35 13.01
14856 41.91 38.839999999999996 6.329999999999999 13.040000000000001
14880 41.89999999999999 38.849999999999994 6.299999999999999 13.069999999999999
14904 41.89999999999999 38.839999999999996 6.300000000000002 13.079999999999997
14928 41.88999999999999 38.82 6.32 13.090000000000002
14952 41.85 38.849999999999994 6.329999999999999 13.090000000000002
14976 41.85 38.849999999999994 6.329999999999999 13.090000000000002
15000 41.85 38.82 6.329999999999999 13.120000000000001
15024 41.85 38.82 6.3100000000000005 13.140000000000002
15048 41.839999999999996 38.800000000000004 6.329999999999999 13.15
15072 41.81999999999999 38.82000000000001 6.329999999999999 13.15
15096 41.81999999999999 38.81 6.3100000000000005 13.18
15120 41.80999999999999 38.800000000000004 6.319999999999999 13.19
15144 41.8 38.800000000000004 6.329999999999999 13.19
15168 41.8 38.800000000000004 6.32 13.200000000000001
15192 41.78999999999999 38.79 6.29 13.25
15216 41.78999999999999 38.79 6.279999999999999 13.26
15240 41.78999999999999 38.78 6.279999999999999 13.269999999999998
15264 41.78999999999999 38.769999999999996 6.260000000000002 13.3
15288 41.78999999999999 38.75999999999999 6.260000000000002 13.309999999999999
15312 41.78999999999999 38.75 6.260000000000002 13.319999999999999
15336 41.78999999999999 38.690000000000005 6.300000000000002 13.340000000000002
15360 41.769999999999996 38.7 6.29 13.36
15384 41.769999999999996 38.7 6.29 13.36
15408 41.769999999999996 38.7 6.260000000000002 13.389999999999999
15432 41.75999999999999 38.7 6.25 13.409999999999997
15456 41.75 38.68999999999999 6.260000000000002 13.420000000000002
15480 41.75 38.68999999999999 6.240000000000001 13.44
15504 41.75 38.68999999999999 6.23 13.449999999999998
15528 41.75 38.68999999999999 6.21 13.469999999999999
15552 41.75 38.68999999999999 6.200000000000001 13.480000000000004
15576 41.75 38.68 6.21 13.480000000000004
15600 41.75 38.669999999999995 6.21 13.490000000000002
15624 41.739999999999995 38.66 6.23 13.490000000000002
15648 41.739999999999995 38.65 6.240000000000001 13.490000000000002
15672 41.72999999999999 38.65 6.240000000000001 13.5
15696 41.72999999999999 38.629999999999995 6.260000000000002 13.5
15720 41.72999999999999 38.62 6.2700000000000005 13.5
15744 41.72 38.62 6.280000000000001 13.5
15768 41.699999999999996 38.6 6.3100000000000005 13.51
15792 41.669999999999995 38.61 6.3100000000000005 13.530000000000003
15816 41.669999999999995 38.6 6.32 13.530000000000003
15840 41.669999999999995 38.580000000000005 6.340000000000002 13.530000000000003
15864 41.66 38.589999999999996 6.329999999999999 13.540000000000003
15888 41.66 38.589999999999996 6.329999999999999 13.540000000000003
15912 41.66 38.580000000000005 6.329999999999999 13.55
15936 41.629999999999995 38.6 6.329999999999999 13.56
15960 41.629999999999995 38.6 6.32 13.570000000000002
15984 41.629999999999995 38.6 6.300000000000002 13.59
16008 41.629999999999995 38.589999999999996 6.300000000000002 13.599999999999998
16032 41.629999999999995 38.58 6.280000000000001 13.63
16056 41.6 38.57 6.3100000000000005 13.639999999999999
16080 41.6 38.54 6.329999999999999 13.649999999999999
16104 41.559999999999995 38.580000000000005 6.3100000000000005 13.669999999999998
16128 41.54 38.580000000000005 6.3100000000000005 13.689999999999996
16152 41.54 38.580000000000005 6.300000000000002 13.700000000000001
16176 41.54 38.56 6.300000000000002 13.719999999999999
16200 41.54 38.56 6.300000000000002 13.719999999999999
16224 41.54 38.53 6.32 13.730000000000004
16248 41.529999999999994 38.53 6.3100000000000005 13.750000000000002
16272 41.52 38.519999999999996 6.3100000000000005 13.77
16296 41.52 38.519999999999996 6.3100000000000005 13.77
16320 41.52 38.519999999999996 6.3100000000000005 13.77
16344 41.52 38.51 6.29 13.8
16368 41.52 38.5 6.29 13.81
16392 41.52 38.489999999999995 6.280000000000001 13.830000000000004
16416 41.52 38.46 6.300000000000002 13.840000000000002
16440 41.51 38.45 6.3100000000000005 13.850000000000001
16464 41.49999999999999 38.44 6.32 13.86
16488 41.49999999999999 38.44 6.29 13.890000000000002
16512 41.49999999999999 38.44 6.29 13.890000000000002
16536 41.49 38.44 6.280000000000001 13.91
16560 41.49 38.43 6.29 13.91
16584 41.49 38.43 6.280000000000001 13.920000000000002
16608 41.47 38.42 6.280000000000001 13.950000000000001
16632 41.45 38.43 6.280000000000001 13.960000000000003
16656 41.42 38.449999999999996 6.29 13.960000000000003
16680 41.42 38.449999999999996 6.280000000000001 13.970000000000002
16704 41.4 38.449999999999996 6.29 13.98
16728 41.36 38.46999999999999 6.3100000000000005 13.98
16752 41.36 38.46999999999999 6.3100000000000005 13.98
16776 41.349999999999994 38.43 6.360000000000002 13.98
16800 41.34 38.43 6.370000000000001 13.98
16824 41.33 38.42 6.360000000000002 14.010000000000003
16848 41.33 38.41 6.360000000000002 14.020000000000001
16872 41.33 38.41 6.360000000000002 14.020000000000001
16896 41.33 38.41 6.360000000000002 14.020000000000001
16920 41.33 38.41 6.35 14.030000000000001
16944 41.33 38.4 6.35 14.040000000000003
16968 41.31999999999999 38.37 6.370000000000001 14.06
16992 41.31999999999999 38.37 6.360000000000002 14.069999999999999
17016 41.31999999999999 38.35999999999999 6.35 14.090000000000003
17040 41.31999999999999 38.35999999999999 6.329999999999999 14.11
17064 41.31999999999999 38.35 6.329999999999999 14.120000000000005
17088 41.31 38.339999999999996 6.340000000000002 14.130000000000004
17112 41.31 38.330000000000005 6.340000000000002 14.140000000000002
17136 41.31 38.309999999999995 6.35 14.150000000000002
17160 41.290000000000006 38.32 6.360000000000002 14.150000000000002
17184 41.290000000000006 38.309999999999995 6.360000000000002 14.16
17208 41.290000000000006 38.3 6.360000000000002 14.170000000000002
17232 41.290000000000006 38.3 6.340000000000002 14.19
17256 41.269999999999996 38.309999999999995 6.35 14.19
17280 41.269999999999996 38.309999999999995 6.32 14.220000000000002
17304 41.269999999999996 38.309999999999995 6.280000000000001 14.26
17328 41.25 38.31 6.300000000000002 14.26
17352 41.24 38.29 6.329999999999999 14.26
17376 41.23 38.27 6.360000000000002 14.26
17400 41.22 38.269999999999996 6.35 14.279999999999998
17424 41.22 38.26 6.35 14.289999999999997
17448 41.21 38.239999999999995 6.370000000000001 14.3
17472 41.19 38.25 6.370000000000001 14.31
17496 41.19 38.25 6.360000000000002 14.32
17520 41.19 38.25 6.360000000000002 14.32
17544 41.17 38.25 6.35 14.350000000000001
17568 41.17 38.25 6.340000000000002 14.360000000000001
17592 41.17 38.25 6.3100000000000005 14.39
17616 41.17 38.25 6.29 14.410000000000004
17640 41.17 38.25 6.29 14.410000000000004
17664 41.17 38.25 6.2700000000000005 14.430000000000001
17688 41.16000000000001 38.25 6.2700000000000005 14.440000000000003
17712 41.16000000000001 38.25 6.2700000000000005 14.440000000000003
17736 41.16000000000001 38.25 6.240000000000001 14.469999999999999
17760 41.16000000000001 38.25 6.240000000000001 14.469999999999999
17784 41.16000000000001 38.25 6.240000000000001 14.469999999999999
17808 41.14 38.269999999999996 6.240000000000001 14.469999999999999
17832 41.14 38.269999999999996 6.240000000000001 14.469999999999999
17856 41.14 38.269999999999996 6.23 14.479999999999999
17880 41.14 38.269999999999996 6.2200000000000015 14.49
17904 41.14 38.269999999999996 6.2200000000000015 14.49
17928 41.14 38.269999999999996 6.2200000000000015 14.49
17952 41.13 38.269999999999996 6.21 14.510000000000002
17976 41.13 38.269999999999996 6.200000000000001 14.52
18000 41.13 38.269999999999996 6.1899999999999995 14.529999999999998
18024 41.13 38.269999999999996 6.17 14.550000000000002
18048 41.13 38.269999999999996 6.160000000000001 14.560000000000004
18072 41.13 38.269999999999996 6.15 14.570000000000002
18096 41.13 38.269999999999996 6.13 14.59
18120 41.13 38.269999999999996 6.11 14.610000000000003
18144 41.13 38.269999999999996 6.100000000000001 14.620000000000003
18168 41.13 38.269999999999996 6.09 14.63
18192 41.13 38.260000000000005 6.09 14.64
18216 41.13 38.260000000000005 6.080000000000001 14.649999999999999
18240 41.13 38.260000000000005 6.0600000000000005 14.67
18264 41.13 38.260000000000005 6.0600000000000005 14.67
18288 41.13 38.260000000000005 6.040000000000001 14.689999999999998
18312 41.13 38.260000000000005 6.020000000000001 14.71
18336 41.13 38.260000000000005 6.010000000000001 14.719999999999999
18360 41.13 38.260000000000005 6.000000000000001 14.730000000000004
18384 41.13 38.260000000000005 5.990000000000001 14.740000000000004
18408 41.13 38.260000000000005 5.990000000000001 14.740000000000004
18432 41.120000000000005 38.260000000000005 5.990000000000001 14.750000000000002
18456 41.120000000000005 38.260000000000005 5.98 14.760000000000002
18480 41.11 38.260000000000005 5.98 14.77
18504 41.11 38.25000000000001 5.989999999999999 14.77
18528 41.1 38.260000000000005 5.98 14.780000000000001
18552 41.1 38.260000000000005 5.97 14.790000000000001
18576 41.1 38.260000000000005 5.949999999999999 14.809999999999999
18600 41.1 38.260000000000005 5.949999999999999 14.809999999999999
18624 41.1 38.260000000000005 5.91 14.85
18648 41.089999999999996 38.260000000000005 5.89 14.879999999999999
18672 41.089999999999996 38.260000000000005 5.89 14.879999999999999
18696 41.089999999999996 38.260000000000005 5.880000000000001 14.89
18720 41.089999999999996 38.260000000000005 5.880000000000001 14.89
18744 41.089999999999996 38.260000000000005 5.880000000000001 14.89
18768 41.080000000000005 38.260000000000005 5.880000000000001 14.899999999999999
18792 41.080000000000005 38.260000000000005 5.86 14.92
18816 41.080000000000005 38.260000000000005 5.85 14.930000000000001
18840 41.080000000000005 38.260000000000005 5.85 14.930000000000001
18864 41.080000000000005 38.260000000000005 5.820000000000001 14.96
18888 41.07 38.260000000000005 5.800000000000001 14.989999999999998
18912 41.059999999999995 38.260000000000005 5.78 15.02
18936 41.050000000000004 38.260000000000005 5.7700000000000005 15.040000000000001
18960 41.050000000000004 38.260000000000005 5.7700000000000005 15.040000000000001
18984 41.050000000000004 38.260000000000005 5.74 15.07
19008 41.050000000000004 38.260000000000005 5.74 15.07
19032 41.050000000000004 38.260000000000005 5.74 15.07
19056 41.04 38.260000000000005 5.720000000000001 15.1
19080 41.04 38.260000000000005 5.700000000000001 15.119999999999997
19104 41.03 38.260000000000005 5.700000000000001 15.130000000000003
19128 41.03 38.260000000000005 5.69 15.14
19152 41.010000000000005 38.269999999999996 5.670000000000001 15.17
19176 41.010000000000005 38.269999999999996 5.66 15.18
19200 41.010000000000005 38.269999999999996 5.650000000000001 15.189999999999998
19224 41.010000000000005 38.269999999999996 5.63 15.209999999999999
19248 41.010000000000005 38.269999999999996 5.620000000000001 15.22
19272 41.010000000000005 38.269999999999996 5.61 15.229999999999999
19296 41.0 38.269999999999996 5.620000000000001 15.229999999999999
19320 41.0 38.269999999999996 5.61 15.24
19344 41.0 38.269999999999996 5.61 15.24
19368 41.0 38.269999999999996 5.6000000000000005 15.250000000000002
19392 41.0 38.269999999999996 5.590000000000001 15.260000000000002
19416 41.0 38.269999999999996 5.569999999999999 15.28
19440 41.0 38.269999999999996 5.569999999999999 15.28
19464 41.0 38.269999999999996 5.569999999999999 15.28
19488 41.0 38.269999999999996 5.569999999999999 15.28
19512 41.0 38.269999999999996 5.549999999999999 15.299999999999999
19536 41.0 38.269999999999996 5.52 15.330000000000002
19560 41.0 38.269999999999996 5.51 15.340000000000002
19584 41.0 38.269999999999996 5.499999999999999 15.350000000000003
19608 40.99 38.269999999999996 5.499999999999999 15.360000000000001
19632 40.99 38.269999999999996 5.489999999999999 15.370000000000001
19656 40.98 38.269999999999996 5.469999999999999 15.399999999999997
19680 40.98 38.269999999999996 5.469999999999999 15.399999999999997
19704 40.98 38.269999999999996 5.46 15.409999999999998
19728 40.97 38.269999999999996 5.46 15.42
19752 40.96 38.269999999999996 5.43 15.459999999999999
19776 40.96 38.269999999999996 5.409999999999999 15.479999999999999
19800 40.949999999999996 38.28 5.3999999999999995 15.489999999999998
19824 40.949999999999996 38.28 5.389999999999999 15.500000000000004
19848 40.949999999999996 38.28 5.379999999999999 15.510000000000002
19872 40.93999999999999 38.28 5.369999999999999 15.53
19896 40.93 38.29 5.359999999999999 15.540000000000004
19920 40.93 38.29 5.359999999999999 15.540000000000004
19944 40.93 38.29 5.339999999999999 15.560000000000002
19968 40.93 38.29 5.31 15.590000000000002
19992 40.93 38.29 5.289999999999999 15.61
20016 40.93 38.29 5.269999999999999 15.630000000000003
20040 40.93 38.29 5.26 15.64
20064 40.93 38.29 5.249999999999999 15.65
20088 40.93 38.29 5.239999999999998 15.659999999999998
20112 40.93 38.29 5.219999999999999 15.68
