Day(90%HIV+Population) percentHealthyAverage percentInfectedAverage percentDiseasedAverage percentDeadAverage
4080 26.76 10.049999999999999 9.329999999999998 54.02000000000001
4104 26.749999999999996 10.049999999999999 9.039999999999997 54.32
4128 26.740000000000002 10.049999999999999 8.589999999999998 54.779999999999994
4152 26.740000000000002 10.049999999999999 8.309999999999999 55.059999999999995
4176 26.729999999999997 10.049999999999999 7.88 55.49999999999999
4200 26.709999999999994 9.919999999999998 7.670000000000001 55.86000000000001
4224 26.700000000000003 9.919999999999998 7.289999999999999 56.249999999999986
4248 26.700000000000003 9.919999999999998 7.03 56.50999999999999
4272 26.659999999999997 9.929999999999998 6.68 56.88999999999999
4296 26.650000000000002 9.919999999999998 6.29 57.29999999999998
4320 26.630000000000003 9.86 5.940000000000001 57.72999999999999
4344 26.61 9.79 5.669999999999999 58.089999999999996
4368 26.6 9.79 5.420000000000001 58.35
4392 26.589999999999996 9.79 5.11 58.66999999999999
4416 26.589999999999996 9.79 4.839999999999999 58.93999999999999
4440 26.589999999999996 9.779999999999998 4.68 59.11
4464 26.589999999999996 9.679999999999998 4.539999999999999 59.349999999999994
4488 26.589999999999996 9.629999999999999 4.4399999999999995 59.5
4512 26.56 9.619999999999997 4.369999999999999 59.61000000000001
4536 26.51 9.619999999999997 4.329999999999999 59.699999999999996
4560 26.51 9.619999999999997 4.279999999999999 59.74999999999999
4584 26.51 9.61 4.22 59.81999999999999
4608 26.5 9.499999999999998 4.229999999999999 59.92999999999999
4632 26.460000000000004 9.51 4.139999999999999 60.04999999999999
4656 26.439999999999998 9.51 4.079999999999999 60.129999999999995
4680 26.439999999999998 9.51 4.0299999999999985 60.180000000000014
4704 26.39 9.51 4.009999999999999 60.24999999999999
4728 26.380000000000003 9.409999999999998 4.039999999999999 60.33000000000002
4752 26.370000000000005 9.309999999999999 4.109999999999999 60.36999999999999
4776 26.36 9.309999999999999 4.079999999999999 60.41
4800 26.330000000000002 9.309999999999999 4.029999999999999 60.49
4824 26.31 9.309999999999999 3.9500000000000006 60.58999999999999
4848 26.270000000000003 9.329999999999998 3.930000000000001 60.629999999999995
4872 26.229999999999997 9.209999999999999 4.030000000000001 60.68999999999999
4896 26.229999999999997 9.179999999999998 4.000000000000001 60.75000000000001
4920 26.229999999999997 9.179999999999998 3.9500000000000006 60.79999999999999
4944 26.22 9.179999999999998 3.9400000000000004 60.819999999999986
4968 26.22 9.179999999999998 3.880000000000001 60.87999999999999
4992 26.200000000000003 9.149999999999999 3.830000000000001 60.97999999999999
5016 26.200000000000003 9.049999999999999 3.900000000000001 61.01
5040 26.169999999999998 9.059999999999999 3.8600000000000008 61.06999999999999
5064 26.169999999999998 9.059999999999999 3.7600000000000007 61.17
5088 26.159999999999993 9.059999999999999 3.7600000000000007 61.18
5112 26.150000000000002 9.049999999999999 3.710000000000001 61.25000000000001
5136 26.130000000000003 8.929999999999998 3.749999999999999 61.349999999999994
5160 26.119999999999997 8.879999999999997 3.7399999999999998 61.419999999999995
5184 26.06 8.879999999999997 3.75 61.46999999999999
5208 26.050000000000008 8.879999999999997 3.71 61.519999999999996
5232 26.040000000000003 8.879999999999997 3.6799999999999997 61.559999999999995
5256 26.029999999999998 8.839999999999998 3.6899999999999995 61.59999999999999
5280 26.0 8.749999999999998 3.729999999999999 61.68
5304 25.989999999999995 8.699999999999998 3.7399999999999998 61.73
5328 25.989999999999995 8.699999999999998 3.6700000000000004 61.79999999999999
5352 25.949999999999996 8.699999999999998 3.6600000000000006 61.849999999999994
5376 25.949999999999996 8.689999999999998 3.62 61.9
5400 25.949999999999996 8.61 3.6500000000000004 61.949999999999996
5424 25.949999999999996 8.549999999999999 3.6599999999999993 62.0
5448 25.949999999999996 8.549999999999999 3.630000000000001 62.03000000000001
5472 25.939999999999998 8.549999999999999 3.6100000000000008 62.06
5496 25.939999999999998 8.549999999999999 3.54 62.129999999999995
5520 25.919999999999998 8.5 3.5600000000000005 62.17999999999999
5544 25.91 8.43 3.5800000000000005 62.239999999999995
5568 25.91 8.41 3.5600000000000005 62.28
5592 25.91 8.41 3.5300000000000007 62.31
5616 25.86 8.42 3.5300000000000007 62.35000000000001
5640 25.86 8.42 3.4800000000000004 62.4
5664 25.86 8.36 3.4600000000000004 62.47999999999999
5688 25.82 8.290000000000001 3.54 62.51
5712 25.82 8.290000000000001 3.4999999999999996 62.55
5736 25.8 8.290000000000001 3.4699999999999993 62.60000000000001
5760 25.789999999999996 8.290000000000001 3.4499999999999997 62.63000000000001
5784 25.789999999999996 8.290000000000001 3.3999999999999995 62.68
5808 25.779999999999998 8.19 3.4799999999999995 62.71000000000001
5832 25.759999999999998 8.159999999999998 3.4799999999999995 62.75999999999999
5856 25.72 8.159999999999998 3.4799999999999995 62.80000000000001
5880 25.69 8.159999999999998 3.46 62.85000000000001
5904 25.69 8.159999999999998 3.42 62.89
5928 25.69 8.14 3.4000000000000004 62.93
5952 25.69 8.04 3.47 62.96000000000001
5976 25.619999999999997 8.01 3.5000000000000004 63.03000000000001
6000 25.61 8.01 3.42 63.12
6024 25.61 8.01 3.37 63.17
6048 25.599999999999994 8.01 3.3200000000000007 63.23
6072 25.599999999999994 7.9799999999999995 3.3200000000000007 63.260000000000005
6096 25.599999999999994 7.899999999999999 3.330000000000001 63.33
6120 25.590000000000003 7.899999999999999 3.3100000000000005 63.35999999999999
6144 25.58 7.899999999999999 3.2700000000000005 63.40999999999999
6168 25.56 7.899999999999999 3.280000000000001 63.42
6192 25.550000000000004 7.89 3.2600000000000002 63.46000000000001
6216 25.5 7.829999999999999 3.350000000000001 63.480000000000004
6240 25.470000000000002 7.799999999999999 3.370000000000001 63.519999999999996
6264 25.460000000000004 7.779999999999999 3.3600000000000003 63.56
6288 25.45 7.779999999999999 3.330000000000001 63.6
6312 25.439999999999998 7.779999999999999 3.3200000000000007 63.62000000000001
6336 25.430000000000003 7.749999999999998 3.3400000000000007 63.64000000000001
6360 25.410000000000004 7.659999999999998 3.430000000000001 63.660000000000004
6384 25.35 7.659999999999998 3.440000000000001 63.71
6408 25.330000000000002 7.669999999999999 3.3900000000000006 63.769999999999996
6432 25.330000000000002 7.669999999999999 3.370000000000001 63.78999999999999
6456 25.330000000000002 7.659999999999998 3.330000000000001 63.839999999999996
6480 25.330000000000002 7.579999999999999 3.3900000000000006 63.86000000000001
6504 25.330000000000002 7.539999999999999 3.4100000000000006 63.88
6528 25.270000000000003 7.539999999999999 3.400000000000001 63.949999999999996
6552 25.270000000000003 7.539999999999999 3.350000000000001 64.0
6576 25.259999999999998 7.539999999999999 3.3100000000000005 64.05000000000001
6600 25.230000000000004 7.529999999999999 3.280000000000001 64.12000000000002
6624 25.21 7.4799999999999995 3.3000000000000007 64.17
6648 25.179999999999996 7.459999999999998 3.330000000000001 64.19
6672 25.179999999999996 7.449999999999999 3.2700000000000005 64.26
6696 25.16 7.4399999999999995 3.2400000000000007 64.32
6720 25.139999999999997 7.4399999999999995 3.2000000000000006 64.38000000000001
6744 25.129999999999995 7.419999999999999 3.1900000000000004 64.42
6768 25.11 7.37 3.180000000000001 64.5
6792 25.11 7.37 3.150000000000001 64.53
6816 25.1 7.37 3.130000000000001 64.56
6840 25.09 7.37 3.1000000000000005 64.60000000000001
6864 25.09 7.37 3.0800000000000005 64.62
6888 25.09 7.359999999999999 3.0600000000000005 64.65
6912 25.06 7.35 3.0700000000000003 64.68
6936 25.06 7.35 3.0600000000000005 64.69
6960 25.05 7.339999999999999 3.0600000000000005 64.71000000000001
6984 25.03 7.33 3.0400000000000005 64.76
7008 25.03 7.31 3.0200000000000005 64.8
7032 25.03 7.239999999999999 3.0600000000000005 64.83000000000001
7056 25.03 7.239999999999999 3.0200000000000005 64.87
7080 25.019999999999996 7.239999999999999 3.0200000000000005 64.88
7104 25.019999999999996 7.239999999999999 2.9800000000000004 64.92
7128 25.019999999999996 7.239999999999999 2.9600000000000004 64.94
7152 24.990000000000002 7.17 3.0100000000000007 64.99
7176 24.990000000000002 7.1 3.0400000000000005 65.02999999999999
7200 24.97 7.1 3.0300000000000002 65.06
7224 24.97 7.1 2.99 65.10000000000001
7248 24.97 7.1 2.9500000000000006 65.14
7272 24.959999999999997 7.08 2.96 65.16000000000003
7296 24.889999999999997 7.08 3.0000000000000004 65.19
7320 24.87 7.050000000000001 3.0000000000000004 65.24000000000002
7344 24.860000000000003 7.050000000000001 2.96 65.29
7368 24.840000000000003 7.050000000000001 2.96 65.31
7392 24.810000000000006 7.050000000000001 2.9199999999999995 65.38000000000001
7416 24.810000000000006 7.03 2.9099999999999997 65.41
7440 24.810000000000006 6.960000000000001 2.93 65.46000000000001
7464 24.800000000000004 6.960000000000001 2.9000000000000004 65.5
7488 24.790000000000006 6.949999999999999 2.9000000000000004 65.52
7512 24.78000000000001 6.949999999999999 2.87 65.56
7536 24.750000000000007 6.949999999999999 2.8600000000000003 65.60000000000001
7560 24.750000000000007 6.94 2.8200000000000003 65.65
7584 24.750000000000007 6.8999999999999995 2.83 65.68
7608 24.750000000000007 6.8999999999999995 2.8200000000000003 65.69
7632 24.750000000000007 6.8999999999999995 2.7800000000000002 65.73
7656 24.750000000000007 6.8999999999999995 2.76 65.75
7680 24.750000000000007 6.88 2.7399999999999998 65.78999999999999
7704 24.750000000000007 6.83 2.7600000000000002 65.82000000000001
7728 24.66 6.83 2.78 65.89
7752 24.650000000000002 6.819999999999999 2.78 65.91
7776 24.630000000000006 6.819999999999999 2.7699999999999996 65.94
7800 24.630000000000006 6.8100000000000005 2.73 65.99000000000001
7824 24.620000000000005 6.79 2.7199999999999993 66.03000000000002
7848 24.6 6.76 2.7500000000000004 66.05000000000001
7872 24.580000000000002 6.76 2.73 66.09
7896 24.569999999999997 6.76 2.7099999999999995 66.12
7920 24.560000000000002 6.76 2.7099999999999995 66.13
7944 24.560000000000002 6.76 2.67 66.17
7968 24.55 6.72 2.6799999999999997 66.21000000000001
7992 24.54 6.660000000000001 2.6999999999999997 66.26
8016 24.54 6.660000000000001 2.6699999999999995 66.29000000000002
8040 24.54 6.660000000000001 2.63 66.33000000000001
8064 24.54 6.649999999999999 2.619999999999999 66.35000000000001
8088 24.53 6.620000000000001 2.63 66.38
8112 24.53 6.589999999999999 2.6099999999999994 66.43
8136 24.53 6.58 2.5899999999999994 66.46000000000001
8160 24.53 6.58 2.56 66.49000000000001
8184 24.520000000000003 6.58 2.5 66.56
8208 24.490000000000002 6.58 2.4699999999999998 66.62
8232 24.47 6.54 2.5 66.64999999999999
8256 24.47 6.5200000000000005 2.4499999999999997 66.72
8280 24.47 6.5200000000000005 2.4199999999999995 66.75000000000001
8304 24.45 6.529999999999999 2.4199999999999995 66.75999999999999
8328 24.45 6.529999999999999 2.3699999999999997 66.81
8352 24.430000000000003 6.529999999999999 2.36 66.84
8376 24.410000000000004 6.5200000000000005 2.37 66.86
8400 24.410000000000004 6.509999999999999 2.36 66.88
8424 24.4 6.5 2.36 66.89999999999999
8448 24.380000000000003 6.5 2.32 66.96000000000001
8472 24.380000000000003 6.5 2.2699999999999996 67.00999999999999
8496 24.380000000000003 6.5 2.2699999999999996 67.00999999999999
8520 24.380000000000003 6.470000000000001 2.26 67.05000000000001
8544 24.369999999999997 6.470000000000001 2.1999999999999997 67.12
8568 24.360000000000003 6.470000000000001 2.17 67.16
8592 24.349999999999998 6.470000000000001 2.1599999999999997 67.18
8616 24.34 6.470000000000001 2.0999999999999996 67.25000000000001
8640 24.34 6.460000000000001 2.0899999999999994 67.27000000000001
8664 24.33 6.460000000000001 2.0799999999999996 67.29
8688 24.32 6.460000000000001 2.05 67.33
8712 24.310000000000002 6.460000000000001 1.9999999999999998 67.39
8736 24.3 6.460000000000001 1.9999999999999998 67.4
8760 24.3 6.45 1.9599999999999995 67.45
8784 24.290000000000003 6.45 1.9200000000000002 67.5
8808 24.280000000000005 6.45 1.8900000000000001 67.54
8832 24.27 6.4399999999999995 1.87 67.58
8856 24.26 6.4399999999999995 1.8599999999999999 67.6
8880 24.240000000000002 6.43 1.8599999999999999 67.63
8904 24.23 6.420000000000001 1.8499999999999999 67.66
8928 24.23 6.4 1.8500000000000005 67.67999999999999
8952 24.220000000000002 6.4 1.8200000000000005 67.72
8976 24.210000000000004 6.4 1.7800000000000002 67.77
9000 24.210000000000004 6.4 1.7600000000000005 67.79
9024 24.189999999999994 6.39 1.7500000000000004 67.83
9048 24.189999999999994 6.39 1.7400000000000007 67.84
9072 24.189999999999994 6.370000000000001 1.7300000000000002 67.87
9096 24.189999999999994 6.370000000000001 1.7200000000000004 67.88000000000001
9120 24.189999999999994 6.370000000000001 1.7000000000000004 67.9
9144 24.18 6.370000000000001 1.6800000000000002 67.93
9168 24.18 6.370000000000001 1.6700000000000004 67.94000000000001
9192 24.169999999999998 6.370000000000001 1.6600000000000004 67.96000000000001
9216 24.169999999999998 6.370000000000001 1.6100000000000003 68.01
9240 24.169999999999998 6.370000000000001 1.6000000000000003 68.02
9264 24.169999999999998 6.36 1.6100000000000003 68.02
9288 24.15 6.36 1.5700000000000003 68.07999999999998
9312 24.139999999999997 6.36 1.5700000000000003 68.09
9336 24.139999999999997 6.35 1.58 68.09
9360 24.139999999999997 6.35 1.58 68.09
9384 24.139999999999997 6.35 1.58 68.09
9408 24.129999999999992 6.35 1.5600000000000003 68.12
9432 24.129999999999992 6.35 1.5400000000000003 68.13999999999999
9456 24.129999999999992 6.35 1.5400000000000003 68.13999999999999
9480 24.12 6.35 1.5300000000000002 68.16
9504 24.12 6.35 1.5300000000000002 68.16
9528 24.12 6.35 1.5100000000000002 68.17999999999999
9552 24.12 6.35 1.4900000000000002 68.2
9576 24.12 6.35 1.4900000000000002 68.2
9600 24.12 6.35 1.4800000000000002 68.21
9624 24.109999999999996 6.34 1.4500000000000002 68.26
9648 24.099999999999994 6.329999999999999 1.4500000000000002 68.28
9672 24.099999999999994 6.329999999999999 1.4500000000000002 68.28
9696 24.089999999999996 6.329999999999999 1.42 68.32
9720 24.07 6.329999999999999 1.4099999999999997 68.35
9744 24.07 6.32 1.4000000000000001 68.37
9768 24.07 6.32 1.37 68.4
9792 24.06 6.32 1.36 68.42
9816 24.05 6.3 1.3800000000000001 68.43
9840 24.04 6.3 1.36 68.46
9864 24.04 6.3 1.36 68.46
9888 24.029999999999994 6.3 1.34 68.49000000000001
9912 24.029999999999994 6.3 1.33 68.5
9936 24.019999999999996 6.3 1.31 68.53
9960 24.0 6.3 1.29 68.57
9984 24.0 6.3 1.28 68.58
10008 24.0 6.3 1.28 68.58
10032 23.990000000000002 6.29 1.26 68.62
10056 23.990000000000002 6.279999999999999 1.27 68.62
10080 23.990000000000002 6.279999999999999 1.25 68.64000000000001
10104 23.98 6.2700000000000005 1.2399999999999998 68.67000000000002
10128 23.98 6.2700000000000005 1.2399999999999998 68.67000000000002
10152 23.959999999999997 6.260000000000001 1.25 68.69
10176 23.959999999999997 6.260000000000001 1.2399999999999998 68.7
10200 23.949999999999996 6.260000000000001 1.2299999999999998 68.72
10224 23.949999999999996 6.260000000000001 1.22 68.73
10248 23.93 6.260000000000001 1.2299999999999998 68.74
10272 23.93 6.260000000000001 1.2299999999999998 68.74
10296 23.91 6.25 1.2299999999999998 68.77000000000002
10320 23.91 6.25 1.2299999999999998 68.77000000000002
10344 23.890000000000004 6.25 1.2399999999999998 68.78
10368 23.88 6.25 1.2299999999999998 68.8
10392 23.86 6.25 1.2299999999999998 68.82000000000001
10416 23.86 6.25 1.22 68.83
10440 23.86 6.25 1.22 68.83
10464 23.849999999999998 6.25 1.2099999999999997 68.85
10488 23.849999999999998 6.25 1.2099999999999997 68.85
10512 23.820000000000004 6.25 1.18 68.91000000000001
10536 23.820000000000004 6.25 1.18 68.91000000000001
10560 23.79 6.25 1.16 68.96
10584 23.78 6.25 1.15 68.97999999999999
10608 23.78 6.25 1.14 68.99
10632 23.759999999999998 6.25 1.13 69.02
10656 23.749999999999996 6.260000000000001 1.13 69.02
10680 23.74 6.260000000000001 1.1199999999999999 69.04
10704 23.74 6.25 1.13 69.04
10728 23.729999999999997 6.25 1.1199999999999999 69.06
10752 23.72 6.25 1.13 69.06
10776 23.72 6.25 1.0999999999999999 69.09
10800 23.71 6.25 1.0999999999999999 69.10000000000001
10824 23.700000000000003 6.25 1.0899999999999999 69.12
10848 23.700000000000003 6.25 1.08 69.13
10872 23.700000000000003 6.25 1.0699999999999998 69.14
10896 23.689999999999998 6.25 1.0699999999999998 69.15
10920 23.689999999999998 6.25 1.06 69.16
10944 23.689999999999998 6.25 1.06 69.16
10968 23.669999999999998 6.25 1.06 69.17999999999999
10992 23.669999999999998 6.25 1.0499999999999998 69.19000000000001
11016 23.65 6.25 1.04 69.22
11040 23.65 6.25 1.03 69.23
11064 23.65 6.25 1.03 69.23
11088 23.65 6.25 1.0199999999999998 69.24
11112 23.65 6.25 1.01 69.25
11136 23.64 6.25 0.9999999999999999 69.27000000000001
11160 23.64 6.25 0.9999999999999999 69.27000000000001
11184 23.64 6.239999999999999 1.01 69.27000000000001
11208 23.630000000000003 6.239999999999999 1.01 69.28
11232 23.630000000000003 6.239999999999999 1.01 69.28
11256 23.619999999999997 6.239999999999999 1.01 69.29
11280 23.619999999999997 6.239999999999999 1.01 69.29
11304 23.619999999999997 6.239999999999999 1.01 69.29
11328 23.619999999999997 6.239999999999999 1.01 69.29
11352 23.619999999999997 6.239999999999999 0.9999999999999999 69.30000000000001
11376 23.619999999999997 6.239999999999999 0.9999999999999999 69.30000000000001
11400 23.59 6.23 1.01 69.33
11424 23.569999999999997 6.23 1.03 69.33
11448 23.56 6.23 1.03 69.34
11472 23.56 6.23 1.03 69.34
11496 23.56 6.23 1.03 69.34
11520 23.54 6.23 1.03 69.36000000000001
11544 23.529999999999998 6.23 1.0199999999999998 69.38000000000002
11568 23.529999999999998 6.23 1.0199999999999998 69.38000000000002
11592 23.529999999999998 6.23 1.0199999999999998 69.38000000000002
11616 23.529999999999998 6.23 1.0199999999999998 69.38000000000002
11640 23.529999999999998 6.23 0.9999999999999999 69.4
11664 23.529999999999998 6.22 1.01 69.4
11688 23.52 6.22 1.01 69.41
11712 23.51 6.22 1.0199999999999998 69.41
11736 23.51 6.22 1.0199999999999998 69.41
11760 23.479999999999997 6.22 1.0499999999999998 69.41
11784 23.479999999999997 6.22 1.04 69.41999999999999
11808 23.479999999999997 6.22 1.03 69.42999999999999
11832 23.47 6.21 1.04 69.44
11856 23.47 6.2 1.04 69.44999999999999
11880 23.459999999999997 6.2 1.04 69.45999999999998
11904 23.459999999999997 6.2 1.04 69.45999999999998
11928 23.44 6.1899999999999995 1.06 69.46999999999998
11952 23.44 6.1899999999999995 1.0499999999999998 69.48
11976 23.43 6.1899999999999995 1.03 69.50999999999998
12000 23.42 6.1899999999999995 1.03 69.52
12024 23.410000000000004 6.1899999999999995 1.03 69.53
12048 23.410000000000004 6.17 1.0499999999999998 69.53
12072 23.4 6.17 1.04 69.54999999999998
12096 23.39 6.17 1.03 69.57
12120 23.380000000000003 6.17 1.03 69.58
12144 23.380000000000003 6.17 1.01 69.6
12168 23.380000000000003 6.17 0.9999999999999999 69.61
12192 23.380000000000003 6.17 0.9999999999999999 69.61
12216 23.380000000000003 6.17 0.9999999999999999 69.61
12240 23.37 6.17 0.9999999999999999 69.61999999999999
12264 23.349999999999998 6.17 0.9999999999999999 69.63999999999999
12288 23.349999999999998 6.17 0.9999999999999999 69.63999999999999
12312 23.349999999999998 6.17 0.98 69.65999999999998
12336 23.349999999999998 6.17 0.98 69.65999999999998
12360 23.349999999999998 6.17 0.98 69.65999999999998
12384 23.349999999999998 6.17 0.98 69.65999999999998
12408 23.349999999999998 6.17 0.9699999999999999 69.67
12432 23.349999999999998 6.17 0.9600000000000001 69.67999999999999
12456 23.349999999999998 6.15 0.97 69.69000000000001
12480 23.349999999999998 6.15 0.97 69.69000000000001
12504 23.340000000000003 6.14 0.98 69.69999999999999
12528 23.340000000000003 6.14 0.98 69.69999999999999
12552 23.340000000000003 6.14 0.98 69.69999999999999
12576 23.330000000000002 6.13 0.9899999999999999 69.71000000000001
12600 23.330000000000002 6.13 0.9899999999999999 69.71000000000001
12624 23.32 6.13 0.9899999999999999 69.72
12648 23.280000000000005 6.13 0.9899999999999999 69.76
12672 23.280000000000005 6.13 0.9899999999999999 69.76
12696 23.280000000000005 6.13 0.9899999999999999 69.76
12720 23.280000000000005 6.13 0.9899999999999999 69.76
12744 23.280000000000005 6.13 0.98 69.77
12768 23.280000000000005 6.13 0.98 69.77
12792 23.280000000000005 6.13 0.98 69.77
12816 23.280000000000005 6.13 0.98 69.77
12840 23.26 6.13 0.98 69.78999999999999
12864 23.25 6.13 0.98 69.80000000000001
12888 23.25 6.12 0.9899999999999999 69.80000000000001
12912 23.25 6.12 0.9899999999999999 69.80000000000001
12936 23.24 6.12 0.98 69.82000000000001
12960 23.24 6.12 0.98 69.82000000000001
12984 23.230000000000004 6.12 0.98 69.83
13008 23.230000000000004 6.12 0.98 69.83
13032 23.230000000000004 6.12 0.98 69.83
13056 23.220000000000002 6.12 0.98 69.84
13080 23.209999999999997 6.12 0.98 69.85
13104 23.2 6.12 0.9699999999999999 69.87
13128 23.189999999999998 6.12 0.9699999999999999 69.88
13152 23.169999999999995 6.12 0.9699999999999999 69.9
13176 23.159999999999997 6.12 0.9699999999999999 69.91
13200 23.159999999999997 6.11 0.97 69.92
13224 23.159999999999997 6.11 0.97 69.92
13248 23.15 6.11 0.97 69.93
13272 23.15 6.11 0.97 69.93
13296 23.12 6.11 0.97 69.96
13320 23.12 6.11 0.97 69.96
13344 23.12 6.11 0.97 69.96
13368 23.12 6.1 0.98 69.96
13392 23.11 6.1 0.98 69.96999999999998
13416 23.11 6.1 0.9699999999999999 69.98
13440 23.090000000000003 6.1 0.9699999999999999 70.0
13464 23.090000000000003 6.1 0.9699999999999999 70.0
13488 23.090000000000003 6.1 0.9699999999999999 70.0
13512 23.090000000000003 6.1 0.9699999999999999 70.0
13536 23.090000000000003 6.1 0.9699999999999999 70.0
13560 23.090000000000003 6.1 0.9699999999999999 70.0
13584 23.090000000000003 6.1 0.9699999999999999 70.0
13608 23.090000000000003 6.09 0.98 70.0
13632 23.070000000000004 6.09 0.98 70.02
13656 23.070000000000004 6.09 0.98 70.02
13680 23.06 6.09 0.98 70.03
13704 23.06 6.08 0.9899999999999999 70.03
13728 23.06 6.08 0.9899999999999999 70.03
13752 23.049999999999997 6.08 0.9899999999999999 70.03999999999999
13776 23.04 6.08 0.9899999999999999 70.05
13800 23.03 6.08 0.9899999999999999 70.05999999999999
13824 23.03 6.08 0.9899999999999999 70.05999999999999
13848 23.01 6.0600000000000005 1.0099999999999998 70.07999999999998
13872 23.01 6.05 1.0099999999999996 70.08999999999999
13896 23.01 6.05 0.9999999999999999 70.1
13920 23.01 6.05 0.9999999999999999 70.1
13944 23.01 6.05 0.9999999999999999 70.1
13968 23.01 6.05 0.9899999999999999 70.11
13992 23.01 6.03 1.0099999999999996 70.11
14016 23.0 6.03 0.9999999999999999 70.13000000000001
14040 23.0 6.03 0.9999999999999999 70.13000000000001
14064 22.989999999999995 6.02 1.0099999999999996 70.13999999999999
14088 22.989999999999995 6.02 1.0099999999999996 70.13999999999999
14112 22.989999999999995 6.02 1.0099999999999996 70.13999999999999
14136 22.989999999999995 6.02 1.0099999999999996 70.13999999999999
14160 22.959999999999997 6.01 1.0099999999999996 70.17999999999999
14184 22.959999999999997 6.01 1.0099999999999996 70.17999999999999
14208 22.959999999999997 6.01 1.0099999999999996 70.17999999999999
14232 22.959999999999997 6.01 1.0099999999999996 70.17999999999999
14256 22.95 6.01 1.0099999999999996 70.19
14280 22.939999999999998 6.01 1.0099999999999996 70.19999999999999
14304 22.91 6.01 1.0099999999999996 70.23
14328 22.91 6.01 1.0099999999999996 70.23
14352 22.91 6.01 1.0099999999999996 70.23
14376 22.91 6.01 0.9999999999999999 70.24000000000001
14400 22.91 6.0 1.01 70.24000000000001
14424 22.88 5.989999999999999 1.0499999999999998 70.24000000000001
14448 22.86 5.989999999999999 1.0499999999999998 70.26
14472 22.86 5.989999999999999 1.0499999999999998 70.26
14496 22.86 5.989999999999999 1.0499999999999998 70.26
14520 22.85 5.989999999999999 1.0499999999999998 70.27000000000001
14544 22.85 5.989999999999999 1.0399999999999996 70.28000000000002
14568 22.85 5.9799999999999995 1.0499999999999998 70.28000000000002
14592 22.85 5.9799999999999995 1.0499999999999998 70.28000000000002
14616 22.85 5.9799999999999995 1.0299999999999996 70.30000000000001
14640 22.85 5.97 1.0399999999999996 70.30000000000001
14664 22.84 5.97 1.0399999999999996 70.31
14688 22.84 5.97 1.0399999999999996 70.31
14712 22.84 5.96 1.0399999999999996 70.32000000000001
14736 22.84 5.96 1.0199999999999998 70.34
14760 22.84 5.96 1.0199999999999998 70.34
14784 22.84 5.96 1.0199999999999998 70.34
14808 22.82 5.96 1.0199999999999998 70.36
14832 22.82 5.96 1.0199999999999998 70.36
14856 22.82 5.96 1.0099999999999996 70.37
14880 22.82 5.96 1.0099999999999996 70.37
14904 22.82 5.96 1.0099999999999996 70.37
14928 22.809999999999995 5.949999999999999 1.0199999999999998 70.38
14952 22.799999999999997 5.949999999999999 1.0199999999999998 70.39000000000001
14976 22.79 5.949999999999999 1.0199999999999998 70.39999999999999
15000 22.78 5.949999999999999 1.0199999999999998 70.41000000000001
15024 22.78 5.9399999999999995 1.0299999999999996 70.41000000000001
15048 22.78 5.9399999999999995 1.0199999999999998 70.42
15072 22.770000000000003 5.9399999999999995 1.0199999999999998 70.43
15096 22.749999999999996 5.9399999999999995 1.0199999999999998 70.45
15120 22.749999999999996 5.9399999999999995 1.0199999999999998 70.45
15144 22.739999999999995 5.9399999999999995 1.0199999999999998 70.46
15168 22.71 5.9399999999999995 1.01 70.5
15192 22.71 5.9399999999999995 1.01 70.5
15216 22.71 5.9399999999999995 0.9899999999999999 70.52
15240 22.7 5.9399999999999995 0.9899999999999999 70.53
15264 22.69 5.93 0.9899999999999999 70.55
15288 22.69 5.93 0.9899999999999999 70.55
15312 22.69 5.92 0.9999999999999999 70.55
15336 22.69 5.92 0.9999999999999999 70.55
15360 22.69 5.92 0.9999999999999999 70.55
15384 22.679999999999996 5.91 1.01 70.56000000000002
15408 22.679999999999996 5.91 1.01 70.56000000000002
15432 22.669999999999998 5.91 1.01 70.57
15456 22.64 5.91 1.01 70.60000000000001
15480 22.64 5.91 1.01 70.60000000000001
15504 22.64 5.91 1.01 70.60000000000001
15528 22.64 5.91 1.01 70.60000000000001
15552 22.64 5.91 1.01 70.60000000000001
15576 22.619999999999997 5.91 1.01 70.61999999999999
15600 22.619999999999997 5.89 1.0199999999999998 70.63000000000001
15624 22.619999999999997 5.89 1.0199999999999998 70.63000000000001
15648 22.609999999999996 5.88 1.0199999999999998 70.65
15672 22.599999999999998 5.88 1.0199999999999998 70.66000000000001
15696 22.599999999999998 5.88 1.0199999999999998 70.66000000000001
15720 22.599999999999998 5.88 1.0199999999999998 70.66000000000001
15744 22.599999999999998 5.88 1.0199999999999998 70.66000000000001
15768 22.599999999999998 5.88 1.0199999999999998 70.66000000000001
15792 22.599999999999998 5.88 1.0199999999999998 70.66000000000001
15816 22.599999999999998 5.88 1.0199999999999998 70.66000000000001
15840 22.599999999999998 5.869999999999999 1.0299999999999998 70.66000000000001
15864 22.599999999999998 5.869999999999999 1.0299999999999998 70.66000000000001
15888 22.59 5.869999999999999 1.0299999999999998 70.67
15912 22.58 5.869999999999999 1.0199999999999998 70.69
15936 22.57 5.869999999999999 1.0199999999999998 70.7
15960 22.57 5.869999999999999 1.0199999999999998 70.7
15984 22.57 5.85 1.0299999999999998 70.71000000000001
16008 22.560000000000002 5.839999999999999 1.0399999999999998 70.72
